Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.1,30,40,1,100,3.07468
0.1,30,40,5,5,3.3891000000000004
0.1,30,40,5,10,3.0720199999999998
0.1,30,40,5,20,3.0720199999999998
0.1,30,40,5,30,3.0720199999999998
0.1,30,40,5,100,3.0720199999999998
0.1,30,40,10,5,3.3939
0.1,30,40,10,10,3.0831399999999998
0.1,30,40,10,20,3.0831399999999998
0.1,30,40,10,30,3.0831399999999998
0.1,30,40,10,100,3.0831399999999998
0.1,30,40,20,5,3.4358199999999997
0.1,30,40,20,10,3.1727800000000004
0.1,30,40,20,20,3.1727800000000004
0.1,30,40,20,30,3.1727800000000004
0.1,30,40,20,100,3.1727800000000004
0.1,50,2,1,5,2.41754
0.1,50,2,1,10,3.03082
0.1,50,2,1,20,3.12136
0.1,50,2,1,30,3.1231799999999996
0.1,50,2,1,100,3.1234399999999996
0.1,50,2,5,5,2.41096
0.1,50,2,5,10,2.4838999999999998
0.1,50,2,5,20,2.4752
0.1,50,2,5,30,2.4752
0.1,50,2,5,100,2.4752
0.1,50,2,10,5,2.42152
0.1,50,2,10,10,2.29964
0.1,50,2,10,20,2.30124
0.1,50,2,10,30,2.30124
0.1,50,2,10,100,2.30124
0.1,50,2,20,5,2.59878
0.1,50,2,20,10,2.4438400000000002
0.1,50,2,20,20,2.4438400000000002
0.1,50,2,20,30,2.4438400000000002
0.1,50,2,20,100,2.4438400000000002
0.1,50,6,1,5,2.41824
0.1,50,6,1,10,2.8291600000000003
0.1,50,6,1,20,2.86822
0.1,50,6,1,30,2.86822
0.1,50,6,1,100,2.8683
0.1,50,6,5,5,2.41096
0.1,50,6,5,10,2.4838999999999998
0.1,50,6,5,20,2.4752
0.1,50,6,5,30,2.4752
0.1,50,6,5,100,2.4752
0.1,50,6,10,5,2.42152
0.1,50,6,10,10,2.29964
0.1,50,6,10,20,2.30124
0.1,50,6,10,30,2.30124
0.1,50,6,10,100,2.30124
0.1,50,6,20,5,2.59878
0.1,50,6,20,10,2.4438400000000002
0.1,50,6,20,20,2.4438400000000002
0.1,50,6,20,30,2.4438400000000002
0.1,50,6,20,100,2.4438400000000002
0.1,50,10,1,5,2.4323
0.1,50,10,1,10,2.59238
0.1,50,10,1,20,2.60592
0.1,50,10,1,30,2.60592
0.1,50,10,1,100,2.60592
0.1,50,10,5,5,2.41096
0.1,50,10,5,10,2.4838999999999998
0.1,50,10,5,20,2.4752
0.1,50,10,5,30,2.4752
0.1,50,10,5,100,2.4752
0.1,50,10,10,5,2.42152
0.1,50,10,10,10,2.29964
0.1,50,10,10,20,2.30124
0.1,50,10,10,30,2.30124
0.1,50,10,10,100,2.30124
0.1,50,10,20,5,2.59878
0.1,50,10,20,10,2.4438400000000002
0.1,50,10,20,20,2.4438400000000002
0.1,50,10,20,30,2.4438400000000002
0.1,50,10,20,100,2.4438400000000002
0.1,50,20,1,5,2.42254
0.1,50,20,1,10,2.3912
0.1,50,20,1,20,2.3912800000000005
0.1,50,20,1,30,2.3912800000000005
0.1,50,20,1,100,2.3912800000000005
0.1,50,20,5,5,2.4172599999999997
0.1,50,20,5,10,2.3599799999999997
0.1,50,20,5,20,2.3591
0.1,50,20,5,30,2.3591
0.1,50,20,5,100,2.3591
0.1,50,20,10,5,2.42152
0.1,50,20,10,10,2.29964
0.1,50,20,10,20,2.30124
0.1,50,20,10,30,2.30124
0.1,50,20,10,100,2.30124
0.1,50,20,20,5,2.59878
0.1,50,20,20,10,2.4438400000000002
0.1,50,20,20,20,2.4438400000000002
0.1,50,20,20,30,2.4438400000000002
0.1,50,20,20,100,2.4438400000000002
0.1,50,40,1,5,2.4927200000000003
0.1,50,40,1,10,2.35116
0.1,50,40,1,20,2.35116
0.1,50,40,1,30,2.35116
0.1,50,40,1,100,2.35116
0.1,50,40,5,5,2.4927200000000003
0.1,50,40,5,10,2.35204
0.1,50,40,5,20,2.35204
0.1,50,40,5,30,2.35204
0.1,50,40,5,100,2.35204
0.1,50,40,10,5,2.4926
0.1,50,40,10,10,2.35128
0.1,50,40,10,20,2.35128
0.1,50,40,10,30,2.35128
0.1,50,40,10,100,2.35128
0.1,50,40,20,5,2.59878
0.1,50,40,20,10,2.4438400000000002
0.1,50,40,20,20,2.4438400000000002
0.1,50,40,20,30,2.4438400000000002
0.1,50,40,20,100,2.4438400000000002
0.1,100,2,1,5,2.40672
0.1,100,2,1,10,3.08224
0.1,100,2,1,20,3.1199
0.1,100,2,1,30,3.1182
0.1,100,2,1,100,3.1205999999999996
0.1,100,2,5,5,2.3997
0.1,100,2,5,10,2.6955800000000005
0.1,100,2,5,20,2.67284
0.1,100,2,5,30,2.67284
0.1,100,2,5,100,2.67284
0.1,100,2,10,5,2.40858
0.1,100,2,10,10,2.4291799999999997
0.1,100,2,10,20,2.42656
0.1,100,2,10,30,2.42656
0.1,100,2,10,100,2.42656
0.1,100,2,20,5,2.4574
0.1,100,2,20,10,2.3947200000000004
0.1,100,2,20,20,2.3974800000000003
0.1,100,2,20,30,2.3974800000000003
0.1,100,2,20,100,2.3974800000000003
0.1,100,6,1,5,2.42636
0.1,100,6,1,10,3.01398
0.1,100,6,1,20,3.02734
0.1,100,6,1,30,3.02734
0.1,100,6,1,100,3.0273200000000005
0.1,100,6,5,5,2.3997
0.1,100,6,5,10,2.6955800000000005
0.1,100,6,5,20,2.67284
0.1,100,6,5,30,2.67284
0.1,100,6,5,100,2.67284
0.1,100,6,10,5,2.40858
0.1,100,6,10,10,2.4291799999999997
0.1,100,6,10,20,2.42656
0.1,100,6,10,30,2.42656
0.1,100,6,10,100,2.42656
0.1,100,6,20,5,2.4574
0.1,100,6,20,10,2.3947200000000004
0.1,100,6,20,20,2.3974800000000003
0.1,100,6,20,30,2.3974800000000003
0.1,100,6,20,100,2.3974800000000003
0.1,100,10,1,5,2.41508
0.1,100,10,1,10,2.8100199999999997
0.1,100,10,1,20,2.8247799999999996
0.1,100,10,1,30,2.8247799999999996
0.1,100,10,1,100,2.8247799999999996
0.1,100,10,5,5,2.3997
0.1,100,10,5,10,2.6955800000000005
0.1,100,10,5,20,2.67284
0.1,100,10,5,30,2.67284
0.1,100,10,5,100,2.67284
0.1,100,10,10,5,2.40858
0.1,100,10,10,10,2.4291799999999997
0.1,100,10,10,20,2.42656
0.1,100,10,10,30,2.42656
0.1,100,10,10,100,2.42656
0.1,100,10,20,5,2.4574
0.1,100,10,20,10,2.3947200000000004
0.1,100,10,20,20,2.3974800000000003
0.1,100,10,20,30,2.3974800000000003
0.1,100,10,20,100,2.3974800000000003
0.1,100,20,1,5,2.4179399999999998
0.1,100,20,1,10,2.5344800000000003
0.1,100,20,1,20,2.5282400000000003
0.1,100,20,1,30,2.5282400000000003
0.1,100,20,1,100,2.5282400000000003
0.1,100,20,5,5,2.3987
0.1,100,20,5,10,2.51166
0.1,100,20,5,20,2.50946
0.1,100,20,5,30,2.50946
0.1,100,20,5,100,2.50946
0.1,100,20,10,5,2.40858
0.1,100,20,10,10,2.4291799999999997
0.1,100,20,10,20,2.42656
0.1,100,20,10,30,2.42656
0.1,100,20,10,100,2.42656
0.1,100,20,20,5,2.4574
0.1,100,20,20,10,2.3947200000000004
0.1,100,20,20,20,2.3974800000000003
0.1,100,20,20,30,2.3974800000000003
0.1,100,20,20,100,2.3974800000000003
0.1,100,40,1,5,2.42072
0.1,100,40,1,10,2.3766999999999996
0.1,100,40,1,20,2.3766999999999996
0.1,100,40,1,30,2.3766999999999996
0.1,100,40,1,100,2.3766999999999996
0.1,100,40,5,5,2.42072
0.1,100,40,5,10,2.3788600000000004
0.1,100,40,5,20,2.3788600000000004
0.1,100,40,5,30,2.3788600000000004
0.1,100,40,5,100,2.3788600000000004
0.1,100,40,10,5,2.4074799999999996
0.1,100,40,10,10,2.37374
0.1,100,40,10,20,2.3702199999999998
0.1,100,40,10,30,2.3702199999999998
0.1,100,40,10,100,2.3702199999999998
0.1,100,40,20,5,2.4574
0.1,100,40,20,10,2.3947200000000004
0.1,100,40,20,20,2.3974800000000003
0.1,100,40,20,30,2.3974800000000003
0.1,100,40,20,100,2.3974800000000003
0.1,200,2,1,5,2.5306800000000003
0.1,200,2,1,10,3.09116
0.1,200,2,1,20,3.11894
0.1,200,2,1,30,3.12062
0.1,200,2,1,100,3.12168
0.1,200,2,5,5,2.50326
0.1,200,2,5,10,2.9783800000000005
0.1,200,2,5,20,2.99084
0.1,200,2,5,30,2.99084
0.1,200,2,5,100,2.99084
0.1,200,2,10,5,2.4581
0.1,200,2,10,10,2.6435400000000002
0.1,200,2,10,20,2.63054
0.1,200,2,10,30,2.63054
0.1,200,2,10,100,2.63054
0.1,200,2,20,5,2.4130399999999996
0.1,200,2,20,10,2.43352
0.1,200,2,20,20,2.43532
0.1,200,2,20,30,2.43532
0.1,200,2,20,100,2.43532
0.1,200,6,1,5,2.5177799999999997
0.1,200,6,1,10,3.1695800000000003
0.1,200,6,1,20,3.15986
0.1,200,6,1,30,3.1601
0.1,200,6,1,100,3.15986
0.1,200,6,5,5,2.50326
0.1,200,6,5,10,2.9783800000000005
0.1,200,6,5,20,2.99084
0.1,200,6,5,30,2.99084
0.1,200,6,5,100,2.99084
0.1,200,6,10,5,2.4581
0.1,200,6,10,10,2.6435400000000002
0.1,200,6,10,20,2.63054
0.1,200,6,10,30,2.63054
0.1,200,6,10,100,2.63054
0.1,200,6,20,5,2.4130399999999996
0.1,200,6,20,10,2.43352
0.1,200,6,20,20,2.43532
0.1,200,6,20,30,2.43532
0.1,200,6,20,100,2.43532
0.1,200,10,1,5,2.5192399999999995
0.1,200,10,1,10,3.1162400000000003
0.1,200,10,1,20,3.1362
0.1,200,10,1,30,3.1362
0.1,200,10,1,100,3.1362
0.1,200,10,5,5,2.50326
0.1,200,10,5,10,2.9783800000000005
0.1,200,10,5,20,2.99084
0.1,200,10,5,30,2.99084
0.1,200,10,5,100,2.99084
0.1,200,10,10,5,2.4581
0.1,200,10,10,10,2.6435400000000002
0.1,200,10,10,20,2.63054
0.1,200,10,10,30,2.63054
0.1,200,10,10,100,2.63054
0.1,200,10,20,5,2.4130399999999996
0.1,200,10,20,10,2.43352
0.1,200,10,20,20,2.43532
0.1,200,10,20,30,2.43532
0.1,200,10,20,100,2.43532
0.1,200,20,1,5,2.5034
0.1,200,20,1,10,2.77714
0.1,200,20,1,20,2.78454
0.1,200,20,1,30,2.78454
0.1,200,20,1,100,2.78454
0.1,200,20,5,5,2.49862
0.1,200,20,5,10,2.7636000000000003
0.1,200,20,5,20,2.77022
0.1,200,20,5,30,2.77022
0.1,200,20,5,100,2.77022
0.1,200,20,10,5,2.4581
0.1,200,20,10,10,2.6435400000000002
0.1,200,20,10,20,2.63054
0.1,200,20,10,30,2.63054
0.1,200,20,10,100,2.63054
0.1,200,20,20,5,2.4130399999999996
0.1,200,20,20,10,2.43352
0.1,200,20,20,20,2.43532
0.1,200,20,20,30,2.43532
0.1,200,20,20,100,2.43532
0.1,200,40,1,5,2.45074
0.1,200,40,1,10,2.53024
0.1,200,40,1,20,2.52832
0.1,200,40,1,30,2.52832
0.1,200,40,1,100,2.52832
0.1,200,40,5,5,2.4505799999999995
0.1,200,40,5,10,2.5238199999999997
0.1,200,40,5,20,2.52406
0.1,200,40,5,30,2.52406
0.1,200,40,5,100,2.52406
0.1,200,40,10,5,2.4257400000000002
0.1,200,40,10,10,2.5070799999999998
0.1,200,40,10,20,2.50886
0.1,200,40,10,30,2.50886
0.1,200,40,10,100,2.50886
0.1,200,40,20,5,2.4130399999999996
0.1,200,40,20,10,2.43352
0.1,200,40,20,20,2.43532
0.1,200,40,20,30,2.43532
0.1,200,40,20,100,2.43532
0.1,350,2,1,5,2.7153799999999997
0.1,350,2,1,10,3.09298
0.1,350,2,1,20,3.11974
0.1,350,2,1,30,3.1205200000000004
0.1,350,2,1,100,3.1211200000000003
0.1,350,2,5,5,2.6452400000000003
0.1,350,2,5,10,3.25916
0.1,350,2,5,20,3.26104
0.1,350,2,5,30,3.26104
0.1,350,2,5,100,3.26104
0.1,350,2,10,5,2.57746
0.1,350,2,10,10,2.8661199999999996
0.1,350,2,10,20,2.8473599999999997
0.1,350,2,10,30,2.8473599999999997
0.1,350,2,10,100,2.8473599999999997
0.1,350,2,20,5,2.47046
0.1,350,2,20,10,2.53704
0.1,350,2,20,20,2.53686
0.1,350,2,20,30,2.53686
0.1,350,2,20,100,2.53686
0.1,350,6,1,5,2.71782
0.1,350,6,1,10,3.23718
0.1,350,6,1,20,3.20576
0.1,350,6,1,30,3.20576
0.1,350,6,1,100,3.2058
0.1,350,6,5,5,2.6452400000000003
0.1,350,6,5,10,3.25916
0.1,350,6,5,20,3.26104
0.1,350,6,5,30,3.26104
0.1,350,6,5,100,3.26104
0.1,350,6,10,5,2.57746
0.1,350,6,10,10,2.8661199999999996
0.1,350,6,10,20,2.8473599999999997
0.1,350,6,10,30,2.8473599999999997
0.1,350,6,10,100,2.8473599999999997
0.1,350,6,20,5,2.47046
0.1,350,6,20,10,2.53704
0.1,350,6,20,20,2.53686
0.1,350,6,20,30,2.53686
0.1,350,6,20,100,2.53686
0.1,350,10,1,5,2.69264
0.1,350,10,1,10,3.37648
0.1,350,10,1,20,3.3978200000000003
0.1,350,10,1,30,3.3979800000000004
0.1,350,10,1,100,3.3978200000000003
0.1,350,10,5,5,2.6452400000000003
0.1,350,10,5,10,3.25916
0.1,350,10,5,20,3.26104
0.1,350,10,5,30,3.26104
0.1,350,10,5,100,3.26104
0.1,350,10,10,5,2.57746
0.1,350,10,10,10,2.8661199999999996
0.1,350,10,10,20,2.8473599999999997
0.1,350,10,10,30,2.8473599999999997
0.1,350,10,10,100,2.8473599999999997
0.1,350,10,20,5,2.47046
0.1,350,10,20,10,2.53704
0.1,350,10,20,20,2.53686
0.1,350,10,20,30,2.53686
0.1,350,10,20,100,2.53686
0.1,350,20,1,5,2.6332999999999998
0.1,350,20,1,10,3.0509399999999998
0.1,350,20,1,20,3.0627000000000004
0.1,350,20,1,30,3.0627000000000004
0.1,350,20,1,100,3.0627000000000004
0.1,350,20,5,5,2.6334799999999996
0.1,350,20,5,10,3.00808
0.1,350,20,5,20,3.0249999999999995
0.1,350,20,5,30,3.0249999999999995
0.1,350,20,5,100,3.0249999999999995
0.1,350,20,10,5,2.57746
0.1,350,20,10,10,2.8661199999999996
0.1,350,20,10,20,2.8473599999999997
0.1,350,20,10,30,2.8473599999999997
0.1,350,20,10,100,2.8473599999999997
0.1,350,20,20,5,2.47046
0.1,350,20,20,10,2.53704
0.1,350,20,20,20,2.53686
0.1,350,20,20,30,2.53686
0.1,350,20,20,100,2.53686
0.1,350,40,1,5,2.528
0.1,350,40,1,10,2.6731000000000003
0.1,350,40,1,20,2.6733599999999997
0.1,350,40,1,30,2.6733599999999997
0.1,350,40,1,100,2.6733599999999997
0.1,350,40,5,5,2.52904
0.1,350,40,5,10,2.6733800000000003
0.1,350,40,5,20,2.6755199999999997
0.1,350,40,5,30,2.6755199999999997
0.1,350,40,5,100,2.6755199999999997
0.1,350,40,10,5,2.51012
0.1,350,40,10,10,2.65536
0.1,350,40,10,20,2.65654
0.1,350,40,10,30,2.65654
0.1,350,40,10,100,2.65654
0.1,350,40,20,5,2.47046
0.1,350,40,20,10,2.53704
0.1,350,40,20,20,2.53686
0.1,350,40,20,30,2.53686
0.1,350,40,20,100,2.53686
0.1,500,2,1,5,2.86978
0.1,500,2,1,10,3.09152
0.1,500,2,1,20,3.11922
0.1,500,2,1,30,3.11952
0.1,500,2,1,100,3.1182799999999995
0.1,500,2,5,5,2.7811399999999997
0.1,500,2,5,10,3.43184
0.1,500,2,5,20,3.43966
0.1,500,2,5,30,3.43966
0.1,500,2,5,100,3.43966
0.1,500,2,10,5,2.67022
0.1,500,2,10,10,3.03466
0.1,500,2,10,20,3.01304
0.1,500,2,10,30,3.01304
0.1,500,2,10,100,3.01304
0.1,500,2,20,5,2.53262
0.1,500,2,20,10,2.6327399999999996
0.1,500,2,20,20,2.63238
0.1,500,2,20,30,2.63238
0.1,500,2,20,100,2.63238
0.1,500,6,1,5,2.87126
0.1,500,6,1,10,3.2562200000000003
0.1,500,6,1,20,3.2153199999999997
0.1,500,6,1,30,3.21522
0.1,500,6,1,100,3.21516
0.1,500,6,5,5,2.7811399999999997
0.1,500,6,5,10,3.43184
0.1,500,6,5,20,3.43966
0.1,500,6,5,30,3.43966
0.1,500,6,5,100,3.43966
0.1,500,6,10,5,2.67022
0.1,500,6,10,10,3.03466
0.1,500,6,10,20,3.01304
0.1,500,6,10,30,3.01304
0.1,500,6,10,100,3.01304
0.1,500,6,20,5,2.53262
0.1,500,6,20,10,2.6327399999999996
0.1,500,6,20,20,2.63238
0.1,500,6,20,30,2.63238
0.1,500,6,20,100,2.63238
0.1,500,10,1,5,2.8331000000000004
0.1,500,10,1,10,3.5044000000000004
0.1,500,10,1,20,3.52646
0.1,500,10,1,30,3.52644
0.1,500,10,1,100,3.52644
0.1,500,10,5,5,2.7811399999999997
0.1,500,10,5,10,3.43184
0.1,500,10,5,20,3.43966
0.1,500,10,5,30,3.43966
0.1,500,10,5,100,3.43966
0.1,500,10,10,5,2.67022
0.1,500,10,10,10,3.03466
0.1,500,10,10,20,3.01304
0.1,500,10,10,30,3.01304
0.1,500,10,10,100,3.01304
0.1,500,10,20,5,2.53262
0.1,500,10,20,10,2.6327399999999996
0.1,500,10,20,20,2.63238
0.1,500,10,20,30,2.63238
0.1,500,10,20,100,2.63238
0.1,500,20,1,5,2.755
0.1,500,20,1,10,3.2526599999999997
0.1,500,20,1,20,3.2519600000000004
0.1,500,20,1,30,3.2519600000000004
0.1,500,20,1,100,3.2519600000000004
0.1,500,20,5,5,2.74966
0.1,500,20,5,10,3.1939400000000004
0.1,500,20,5,20,3.2127799999999995
0.1,500,20,5,30,3.2127799999999995
0.1,500,20,5,100,3.2127799999999995
0.1,500,20,10,5,2.67022
0.1,500,20,10,10,3.03466
0.1,500,20,10,20,3.01304
0.1,500,20,10,30,3.01304
0.1,500,20,10,100,3.01304
0.1,500,20,20,5,2.53262
0.1,500,20,20,10,2.6327399999999996
0.1,500,20,20,20,2.63238
0.1,500,20,20,30,2.63238
0.1,500,20,20,100,2.63238
0.1,500,40,1,5,2.607
0.1,500,40,1,10,2.78626
0.1,500,40,1,20,2.7781000000000002
0.1,500,40,1,30,2.7781000000000002
0.1,500,40,1,100,2.7781000000000002
0.1,500,40,5,5,2.61492
0.1,500,40,5,10,2.7918399999999997
0.1,500,40,5,20,2.7862999999999998
0.1,500,40,5,30,2.7862999999999998
0.1,500,40,5,100,2.7862999999999998
0.1,500,40,10,5,2.57574
0.1,500,40,10,10,2.77646
0.1,500,40,10,20,2.77736
0.1,500,40,10,30,2.77736
0.1,500,40,10,100,2.77736
0.1,500,40,20,5,2.53262
0.1,500,40,20,10,2.6327399999999996
0.1,500,40,20,20,2.63238
0.1,500,40,20,30,2.63238
0.1,500,40,20,100,2.63238
