alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.01,True,True,15000,0.01,cholesky,12347.625180000001
0.01,True,True,15000,0.01,lsqr,12339.79546
0.01,True,True,15000,0.01,sparse_cg,12339.131960000002
0.01,True,True,15000,0.01,sag,12149.049799999999
0.01,True,True,15000,0.01,saga,12416.15752
0.01,True,True,15000,0.1,auto,12347.625180000001
0.01,True,True,15000,0.1,svd,12347.625180000001
0.01,True,True,15000,0.1,cholesky,12347.625180000001
0.01,True,True,15000,0.1,lsqr,12338.231740000001
0.01,True,True,15000,0.1,sparse_cg,11189.5862
0.01,True,True,15000,0.1,sag,10831.189020000002
0.01,True,True,15000,0.1,saga,12342.37078
0.01,True,True,20000,0.0001,auto,12347.625180000001
0.01,True,True,20000,0.0001,svd,12347.625180000001
0.01,True,True,20000,0.0001,cholesky,12347.625180000001
0.01,True,True,20000,0.0001,lsqr,12347.28962
0.01,True,True,20000,0.0001,sparse_cg,12347.28962
0.01,True,True,20000,0.0001,sag,12349.989319999999
0.01,True,True,20000,0.0001,saga,12347.831240000001
0.01,True,True,20000,0.001,auto,12347.625180000001
0.01,True,True,20000,0.001,svd,12347.625180000001
0.01,True,True,20000,0.001,cholesky,12347.625180000001
0.01,True,True,20000,0.001,lsqr,12351.16432
0.01,True,True,20000,0.001,sparse_cg,12351.16432
0.01,True,True,20000,0.001,sag,12332.02246
0.01,True,True,20000,0.001,saga,12344.271700000001
0.01,True,True,20000,0.01,auto,12347.625180000001
0.01,True,True,20000,0.01,svd,12347.625180000001
0.01,True,True,20000,0.01,cholesky,12347.625180000001
0.01,True,True,20000,0.01,lsqr,12339.79546
0.01,True,True,20000,0.01,sparse_cg,12339.131960000002
0.01,True,True,20000,0.01,sag,12260.95732
0.01,True,True,20000,0.01,saga,12303.257800000001
0.01,True,True,20000,0.1,auto,12347.625180000001
0.01,True,True,20000,0.1,svd,12347.625180000001
0.01,True,True,20000,0.1,cholesky,12347.625180000001
0.01,True,True,20000,0.1,lsqr,12338.231740000001
0.01,True,True,20000,0.1,sparse_cg,11189.5862
0.01,True,True,20000,0.1,sag,16764.223860000002
