alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.01,True,True,5000,0.1,saga,118.07773999999999
0.01,True,True,15000,0.0001,auto,131.1328
0.01,True,True,15000,0.0001,svd,131.1328
0.01,True,True,15000,0.0001,cholesky,131.1328
0.01,True,True,15000,0.0001,lsqr,105.46226000000001
0.01,True,True,15000,0.0001,sparse_cg,105.46226000000001
0.01,True,True,15000,0.0001,sag,105.28098
0.01,True,True,15000,0.0001,saga,105.36392000000001
0.01,True,True,15000,0.001,auto,131.1328
0.01,True,True,15000,0.001,svd,131.1328
0.01,True,True,15000,0.001,cholesky,131.1328
0.01,True,True,15000,0.001,lsqr,105.46226000000001
0.01,True,True,15000,0.001,sparse_cg,105.46226000000001
0.01,True,True,15000,0.001,sag,105.19516000000002
0.01,True,True,15000,0.001,saga,104.84582
0.01,True,True,15000,0.01,auto,131.1328
0.01,True,True,15000,0.01,svd,131.1328
0.01,True,True,15000,0.01,cholesky,131.1328
0.01,True,True,15000,0.01,lsqr,105.46226000000001
0.01,True,True,15000,0.01,sparse_cg,105.46226000000001
0.01,True,True,15000,0.01,sag,103.10691999999999
0.01,True,True,15000,0.01,saga,105.70953999999999
0.01,True,True,15000,0.1,auto,131.1328
0.01,True,True,15000,0.1,svd,131.1328
0.01,True,True,15000,0.1,cholesky,131.1328
0.01,True,True,15000,0.1,lsqr,105.46226000000001
0.01,True,True,15000,0.1,sparse_cg,105.46226000000001
0.01,True,True,15000,0.1,sag,144.11848
0.01,True,True,15000,0.1,saga,117.71024
0.01,True,True,20000,0.0001,auto,131.1328
0.01,True,True,20000,0.0001,svd,131.1328
0.01,True,True,20000,0.0001,cholesky,131.1328
0.01,True,True,20000,0.0001,lsqr,105.46226000000001
0.01,True,True,20000,0.0001,sparse_cg,105.46226000000001
0.01,True,True,20000,0.0001,sag,105.28108000000002
0.01,True,True,20000,0.0001,saga,105.36390000000002
0.01,True,True,20000,0.001,auto,131.1328
0.01,True,True,20000,0.001,svd,131.1328
0.01,True,True,20000,0.001,cholesky,131.1328
0.01,True,True,20000,0.001,lsqr,105.46226000000001
0.01,True,True,20000,0.001,sparse_cg,105.46226000000001
0.01,True,True,20000,0.001,sag,104.93946000000001
0.01,True,True,20000,0.001,saga,105.69821999999999
0.01,True,True,20000,0.01,auto,131.1328
0.01,True,True,20000,0.01,svd,131.1328
0.01,True,True,20000,0.01,cholesky,131.1328
0.01,True,True,20000,0.01,lsqr,105.46226000000001
0.01,True,True,20000,0.01,sparse_cg,105.46226000000001
0.01,True,True,20000,0.01,sag,193.9447
0.01,True,True,20000,0.01,saga,105.31812
0.01,True,True,20000,0.1,auto,131.1328
0.01,True,True,20000,0.1,svd,131.1328
0.01,True,True,20000,0.1,cholesky,131.1328
0.01,True,True,20000,0.1,lsqr,105.46226000000001
0.01,True,True,20000,0.1,sparse_cg,105.46226000000001
0.01,True,True,20000,0.1,sag,119.59294
0.01,True,True,20000,0.1,saga,112.96584
0.01,True,True,50000,0.0001,auto,131.1328
0.01,True,True,50000,0.0001,svd,131.1328
0.01,True,True,50000,0.0001,cholesky,131.1328
0.01,True,True,50000,0.0001,lsqr,105.46226000000001
0.01,True,True,50000,0.0001,sparse_cg,105.46226000000001
0.01,True,True,50000,0.0001,sag,105.28114000000001
0.01,True,True,50000,0.0001,saga,105.36388000000002
0.01,True,True,50000,0.001,auto,131.1328
0.01,True,True,50000,0.001,svd,131.1328
0.01,True,True,50000,0.001,cholesky,131.1328
0.01,True,True,50000,0.001,lsqr,105.46226000000001
0.01,True,True,50000,0.001,sparse_cg,105.46226000000001
