Alpha,fit_intercept,copy_X,Max_iter,Tol,solver,MMRE-
0.01,True,True,5000,0.1,cholesky,147.42632
0.01,True,True,5000,0.1,lsqr,146.7627
0.01,True,True,5000,0.1,sparse_cg,148.3478
0.01,True,True,5000,0.1,sag,157.69914
0.01,True,True,5000,0.1,saga,149.01
0.01,True,True,15000,0.0001,auto,147.42632
0.01,True,True,15000,0.0001,svd,147.42632
0.01,True,True,15000,0.0001,cholesky,147.42632
0.01,True,True,15000,0.0001,lsqr,147.42428
0.01,True,True,15000,0.0001,sparse_cg,147.42428
0.01,True,True,15000,0.0001,sag,147.42867999999999
0.01,True,True,15000,0.0001,saga,147.42548000000002
0.01,True,True,15000,0.001,auto,147.42632
0.01,True,True,15000,0.001,svd,147.42632
0.01,True,True,15000,0.001,cholesky,147.42632
0.01,True,True,15000,0.001,lsqr,147.44392000000002
0.01,True,True,15000,0.001,sparse_cg,147.44392000000002
0.01,True,True,15000,0.001,sag,147.43483999999998
0.01,True,True,15000,0.001,saga,147.4072
0.01,True,True,15000,0.01,auto,147.42632
0.01,True,True,15000,0.01,svd,147.42632
0.01,True,True,15000,0.01,cholesky,147.42632
0.01,True,True,15000,0.01,lsqr,147.20734000000002
0.01,True,True,15000,0.01,sparse_cg,147.16062000000002
0.01,True,True,15000,0.01,sag,149.2627
0.01,True,True,15000,0.01,saga,147.61581999999999
0.01,True,True,15000,0.1,auto,147.42632
0.01,True,True,15000,0.1,svd,147.42632
0.01,True,True,15000,0.1,cholesky,147.42632
0.01,True,True,15000,0.1,lsqr,146.7627
0.01,True,True,15000,0.1,sparse_cg,148.3478
0.01,True,True,15000,0.1,sag,167.44856
0.01,True,True,15000,0.1,saga,146.96565999999999
0.01,True,True,20000,0.0001,auto,147.42632
0.01,True,True,20000,0.0001,svd,147.42632
0.01,True,True,20000,0.0001,cholesky,147.42632
0.01,True,True,20000,0.0001,lsqr,147.42428
0.01,True,True,20000,0.0001,sparse_cg,147.42428
0.01,True,True,20000,0.0001,sag,147.42964
0.01,True,True,20000,0.0001,saga,147.42559999999997
0.01,True,True,20000,0.001,auto,147.42632
0.01,True,True,20000,0.001,svd,147.42632
0.01,True,True,20000,0.001,cholesky,147.42632
0.01,True,True,20000,0.001,lsqr,147.44392000000002
0.01,True,True,20000,0.001,sparse_cg,147.44392000000002
0.01,True,True,20000,0.001,sag,147.41728
0.01,True,True,20000,0.001,saga,147.43012
0.01,True,True,20000,0.01,auto,147.42632
0.01,True,True,20000,0.01,svd,147.42632
0.01,True,True,20000,0.01,cholesky,147.42632
0.01,True,True,20000,0.01,lsqr,147.20734000000002
0.01,True,True,20000,0.01,sparse_cg,147.16062000000002
0.01,True,True,20000,0.01,sag,144.43946
0.01,True,True,20000,0.01,saga,147.4821
0.01,True,True,20000,0.1,auto,147.42632
0.01,True,True,20000,0.1,svd,147.42632
0.01,True,True,20000,0.1,cholesky,147.42632
0.01,True,True,20000,0.1,lsqr,146.7627
0.01,True,True,20000,0.1,sparse_cg,148.3478
0.01,True,True,20000,0.1,sag,148.32282
0.01,True,True,20000,0.1,saga,144.24468000000002
0.01,True,True,50000,0.0001,auto,147.42632
0.01,True,True,50000,0.0001,svd,147.42632
0.01,True,True,50000,0.0001,cholesky,147.42632
0.01,True,True,50000,0.0001,lsqr,147.42428
