alpha,fit_intercept,copy_X,max_iter,tol,MMRE-
1,False,False,500,1e-05,121.80024
1,False,False,500,0.0001,121.79278000000002
1,False,False,500,0.001,121.7604
1,False,False,500,0.01,122.62422000000001
1,False,False,500,0.1,126.74774000000002
1,False,False,1000,1e-05,121.80024
1,False,False,1000,0.0001,121.79278000000002
1,False,False,1000,0.001,121.7604
1,False,False,1000,0.01,122.62422000000001
1,False,False,1000,0.1,126.74774000000002
1,False,False,2000,1e-05,121.80024
1,False,False,2000,0.0001,121.79278000000002
1,False,False,2000,0.001,121.7604
1,False,False,2000,0.01,122.62422000000001
1,False,False,2000,0.1,126.74774000000002
1,False,False,5000,1e-05,121.80024
1,False,False,5000,0.0001,121.79278000000002
1,False,False,5000,0.001,121.7604
1,False,False,5000,0.01,122.62422000000001
1,False,False,5000,0.1,126.74774000000002
1,False,False,15000,1e-05,121.80024
1,False,False,15000,0.0001,121.79278000000002
1,False,False,15000,0.001,121.7604
1,False,False,15000,0.01,122.62422000000001
1,False,False,15000,0.1,126.74774000000002
1,False,False,20000,1e-05,121.80024
1,False,False,20000,0.0001,121.79278000000002
1,False,False,20000,0.001,121.7604
1,False,False,20000,0.01,122.62422000000001
1,False,False,20000,0.1,126.74774000000002
10,True,True,500,1e-05,519.09916
10,True,True,500,0.0001,519.09916
10,True,True,500,0.001,519.09916
10,True,True,500,0.01,519.09916
10,True,True,500,0.1,519.09916
10,True,True,1000,1e-05,519.09916
10,True,True,1000,0.0001,519.09916
10,True,True,1000,0.001,519.09916
10,True,True,1000,0.01,519.09916
10,True,True,1000,0.1,519.09916
10,True,True,2000,1e-05,519.09916
10,True,True,2000,0.0001,519.09916
10,True,True,2000,0.001,519.09916
10,True,True,2000,0.01,519.09916
10,True,True,2000,0.1,519.09916
10,True,True,5000,1e-05,519.09916
10,True,True,5000,0.0001,519.09916
10,True,True,5000,0.001,519.09916
10,True,True,5000,0.01,519.09916
10,True,True,5000,0.1,519.09916
10,True,True,15000,1e-05,519.09916
10,True,True,15000,0.0001,519.09916
10,True,True,15000,0.001,519.09916
10,True,True,15000,0.01,519.09916
10,True,True,15000,0.1,519.09916
10,True,True,20000,1e-05,519.09916
10,True,True,20000,0.0001,519.09916
10,True,True,20000,0.001,519.09916
10,True,True,20000,0.01,519.09916
10,True,True,20000,0.1,519.09916
10,True,False,500,1e-05,519.09916
10,True,False,500,0.0001,519.09916
10,True,False,500,0.001,519.09916
10,True,False,500,0.01,519.09916
10,True,False,500,0.1,519.09916
10,True,False,1000,1e-05,519.09916
10,True,False,1000,0.0001,519.09916
10,True,False,1000,0.001,519.09916
10,True,False,1000,0.01,519.09916
10,True,False,1000,0.1,519.09916
10,True,False,2000,1e-05,519.09916
10,True,False,2000,0.0001,519.09916
10,True,False,2000,0.001,519.09916
10,True,False,2000,0.01,519.09916
10,True,False,2000,0.1,519.09916
10,True,False,5000,1e-05,519.09916
10,True,False,5000,0.0001,519.09916
10,True,False,5000,0.001,519.09916
10,True,False,5000,0.01,519.09916
10,True,False,5000,0.1,519.09916
10,True,False,15000,1e-05,519.09916
10,True,False,15000,0.0001,519.09916
10,True,False,15000,0.001,519.09916
10,True,False,15000,0.01,519.09916
10,True,False,15000,0.1,519.09916
10,True,False,20000,1e-05,519.09916
10,True,False,20000,0.0001,519.09916
10,True,False,20000,0.001,519.09916
10,True,False,20000,0.01,519.09916
10,True,False,20000,0.1,519.09916
10,False,True,500,1e-05,128.51228
10,False,True,500,0.0001,128.53432
10,False,True,500,0.001,128.59315999999998
10,False,True,500,0.01,128.65373999999997
10,False,True,500,0.1,128.31106
10,False,True,1000,1e-05,128.51228
10,False,True,1000,0.0001,128.53432
10,False,True,1000,0.001,128.59315999999998
10,False,True,1000,0.01,128.65373999999997
10,False,True,1000,0.1,128.31106
10,False,True,2000,1e-05,128.51228
10,False,True,2000,0.0001,128.53432
10,False,True,2000,0.001,128.59315999999998
10,False,True,2000,0.01,128.65373999999997
10,False,True,2000,0.1,128.31106
10,False,True,5000,1e-05,128.51228
10,False,True,5000,0.0001,128.53432
10,False,True,5000,0.001,128.59315999999998
10,False,True,5000,0.01,128.65373999999997
10,False,True,5000,0.1,128.31106
10,False,True,15000,1e-05,128.51228
10,False,True,15000,0.0001,128.53432
10,False,True,15000,0.001,128.59315999999998
10,False,True,15000,0.01,128.65373999999997
10,False,True,15000,0.1,128.31106
10,False,True,20000,1e-05,128.51228
10,False,True,20000,0.0001,128.53432
10,False,True,20000,0.001,128.59315999999998
10,False,True,20000,0.01,128.65373999999997
10,False,True,20000,0.1,128.31106
10,False,False,500,1e-05,128.51228
10,False,False,500,0.0001,128.53432
10,False,False,500,0.001,128.59315999999998
10,False,False,500,0.01,128.65373999999997
10,False,False,500,0.1,128.31106
10,False,False,1000,1e-05,128.51228
10,False,False,1000,0.0001,128.53432
10,False,False,1000,0.001,128.59315999999998
10,False,False,1000,0.01,128.65373999999997
10,False,False,1000,0.1,128.31106
10,False,False,2000,1e-05,128.51228
10,False,False,2000,0.0001,128.53432
10,False,False,2000,0.001,128.59315999999998
10,False,False,2000,0.01,128.65373999999997
10,False,False,2000,0.1,128.31106
10,False,False,5000,1e-05,128.51228
10,False,False,5000,0.0001,128.53432
10,False,False,5000,0.001,128.59315999999998
10,False,False,5000,0.01,128.65373999999997
10,False,False,5000,0.1,128.31106
10,False,False,15000,1e-05,128.51228
10,False,False,15000,0.0001,128.53432
10,False,False,15000,0.001,128.59315999999998
10,False,False,15000,0.01,128.65373999999997
10,False,False,15000,0.1,128.31106
10,False,False,20000,1e-05,128.51228
10,False,False,20000,0.0001,128.53432
10,False,False,20000,0.001,128.59315999999998
10,False,False,20000,0.01,128.65373999999997
10,False,False,20000,0.1,128.31106
100,True,True,500,1e-05,624.4847400000001
100,True,True,500,0.0001,624.4847400000001
100,True,True,500,0.001,624.4847400000001
100,True,True,500,0.01,624.4847400000001
100,True,True,500,0.1,624.4847400000001
100,True,True,1000,1e-05,624.4847400000001
100,True,True,1000,0.0001,624.4847400000001
100,True,True,1000,0.001,624.4847400000001
100,True,True,1000,0.01,624.4847400000001
100,True,True,1000,0.1,624.4847400000001
100,True,True,2000,1e-05,624.4847400000001
100,True,True,2000,0.0001,624.4847400000001
100,True,True,2000,0.001,624.4847400000001
100,True,True,2000,0.01,624.4847400000001
100,True,True,2000,0.1,624.4847400000001
100,True,True,5000,1e-05,624.4847400000001
100,True,True,5000,0.0001,624.4847400000001
100,True,True,5000,0.001,624.4847400000001
100,True,True,5000,0.01,624.4847400000001
100,True,True,5000,0.1,624.4847400000001
100,True,True,15000,1e-05,624.4847400000001
100,True,True,15000,0.0001,624.4847400000001
100,True,True,15000,0.001,624.4847400000001
100,True,True,15000,0.01,624.4847400000001
100,True,True,15000,0.1,624.4847400000001
100,True,True,20000,1e-05,624.4847400000001
100,True,True,20000,0.0001,624.4847400000001
100,True,True,20000,0.001,624.4847400000001
100,True,True,20000,0.01,624.4847400000001
100,True,True,20000,0.1,624.4847400000001
100,True,False,500,1e-05,624.4847400000001
100,True,False,500,0.0001,624.4847400000001
100,True,False,500,0.001,624.4847400000001
100,True,False,500,0.01,624.4847400000001
100,True,False,500,0.1,624.4847400000001
100,True,False,1000,1e-05,624.4847400000001
100,True,False,1000,0.0001,624.4847400000001
100,True,False,1000,0.001,624.4847400000001
100,True,False,1000,0.01,624.4847400000001
100,True,False,1000,0.1,624.4847400000001
100,True,False,2000,1e-05,624.4847400000001
100,True,False,2000,0.0001,624.4847400000001
100,True,False,2000,0.001,624.4847400000001
100,True,False,2000,0.01,624.4847400000001
100,True,False,2000,0.1,624.4847400000001
100,True,False,5000,1e-05,624.4847400000001
100,True,False,5000,0.0001,624.4847400000001
100,True,False,5000,0.001,624.4847400000001
100,True,False,5000,0.01,624.4847400000001
100,True,False,5000,0.1,624.4847400000001
100,True,False,15000,1e-05,624.4847400000001
100,True,False,15000,0.0001,624.4847400000001
100,True,False,15000,0.001,624.4847400000001
100,True,False,15000,0.01,624.4847400000001
100,True,False,15000,0.1,624.4847400000001
100,True,False,20000,1e-05,624.4847400000001
100,True,False,20000,0.0001,624.4847400000001
100,True,False,20000,0.001,624.4847400000001
100,True,False,20000,0.01,624.4847400000001
100,True,False,20000,0.1,624.4847400000001
100,False,True,500,1e-05,117.63566
100,False,True,500,0.0001,117.63487999999998
100,False,True,500,0.001,117.64887999999999
100,False,True,500,0.01,117.51672
100,False,True,500,0.1,118.33972000000001
100,False,True,1000,1e-05,117.63566
100,False,True,1000,0.0001,117.63487999999998
100,False,True,1000,0.001,117.64887999999999
100,False,True,1000,0.01,117.51672
100,False,True,1000,0.1,118.33972000000001
