Learning_rate,N_estimators,Min_samples_split,Min_samples_leaf,Max_depth,MMRE-
0.1,100,10,1,100,7.65926
0.1,100,10,5,5,8.34378
0.1,100,10,5,10,7.59936
0.1,100,10,5,20,7.42376
0.1,100,10,5,30,7.43184
0.1,100,10,5,100,7.4464
0.1,100,10,10,5,8.49334
0.1,100,10,10,10,7.87984
0.1,100,10,10,20,7.53872
0.1,100,10,10,30,7.44572
0.1,100,10,10,100,7.45274
0.1,100,10,20,5,8.80364
0.1,100,10,20,10,8.1884
0.1,100,10,20,20,7.8721
0.1,100,10,20,30,7.85552
0.1,100,10,20,100,7.8404
0.1,100,20,1,5,8.54504
0.1,100,20,1,10,7.65934
0.1,100,20,1,20,7.4018
0.1,100,20,1,30,7.4398
0.1,100,20,1,100,7.39836
0.1,100,20,5,5,8.4158
0.1,100,20,5,10,7.82848
0.1,100,20,5,20,7.51118
0.1,100,20,5,30,7.52888
0.1,100,20,5,100,7.47944
0.1,100,20,10,5,8.4988
0.1,100,20,10,10,7.90114
0.1,100,20,10,20,7.52058
0.1,100,20,10,30,7.48984
0.1,100,20,10,100,7.45142
0.1,100,20,20,5,8.80364
0.1,100,20,20,10,8.19858
0.1,100,20,20,20,7.87224
0.1,100,20,20,30,7.85676
0.1,100,20,20,100,7.83926
0.1,100,40,1,5,8.64602
0.1,100,40,1,10,7.8909
0.1,100,40,1,20,7.5152
0.1,100,40,1,30,7.46104
0.1,100,40,1,100,7.40702
0.1,100,40,5,5,8.61072
0.1,100,40,5,10,8.02974
0.1,100,40,5,20,7.6521
0.1,100,40,5,30,7.54736
0.1,100,40,5,100,7.53254
0.1,100,40,10,5,8.63846
0.1,100,40,10,10,8.10774
0.1,100,40,10,20,7.76172
0.1,100,40,10,30,7.65068
0.1,100,40,10,100,7.64882
0.1,100,40,20,5,8.80018
0.1,100,40,20,10,8.17562
0.1,100,40,20,20,7.87568
0.1,100,40,20,30,7.84574
0.1,100,40,20,100,7.85464
0.1,200,2,1,5,7.90672
0.1,200,2,1,10,7.4959
0.1,200,2,1,20,8.93692
0.1,200,2,1,30,9.13722
0.1,200,2,1,100,9.11786
0.1,200,2,5,5,7.92644
0.1,200,2,5,10,7.3527
0.1,200,2,5,20,7.3693
0.1,200,2,5,30,7.40824
0.1,200,2,5,100,7.4009
0.1,200,2,10,5,8.07524
0.1,200,2,10,10,7.53346
0.1,200,2,10,20,7.33594
0.1,200,2,10,30,7.319
0.1,200,2,10,100,7.3045
0.1,200,2,20,5,8.4568
0.1,200,2,20,10,7.94044
0.1,200,2,20,20,7.6001
0.1,200,2,20,30,7.55126
0.1,200,2,20,100,7.55856
0.1,200,6,1,5,7.87826
0.1,200,6,1,10,7.37974
0.1,200,6,1,20,7.93578
0.1,200,6,1,30,7.83346
0.1,200,6,1,100,7.88196
0.1,200,6,5,5,7.94966
0.1,200,6,5,10,7.33238
0.1,200,6,5,20,7.41078
0.1,200,6,5,30,7.44636
0.1,200,6,5,100,7.41166
0.1,200,6,10,5,8.08642
0.1,200,6,10,10,7.55396
0.1,200,6,10,20,7.31048
0.1,200,6,10,30,7.30934
0.1,200,6,10,100,7.29524
0.1,200,6,20,5,8.4558
0.1,200,6,20,10,7.94044
0.1,200,6,20,20,7.5939
0.1,200,6,20,30,7.5513
0.1,200,6,20,100,7.55332
0.1,200,10,1,5,8.00476
0.1,200,10,1,10,7.3699
0.1,200,10,1,20,7.62724
0.1,200,10,1,30,7.68992
0.1,200,10,1,100,7.69564
0.1,200,10,5,5,7.94748
0.1,200,10,5,10,7.33782
0.1,200,10,5,20,7.38862
0.1,200,10,5,30,7.41254
0.1,200,10,5,100,7.35238
0.1,200,10,10,5,8.09438
0.1,200,10,10,10,7.54712
0.1,200,10,10,20,7.33028
0.1,200,10,10,30,7.31984
0.1,200,10,10,100,7.29068
0.1,200,10,20,5,8.4568
0.1,200,10,20,10,7.917
0.1,200,10,20,20,7.60036
0.1,200,10,20,30,7.54712
0.1,200,10,20,100,7.56174
0.1,200,20,1,5,8.11588
0.1,200,20,1,10,7.42644
0.1,200,20,1,20,7.37004
0.1,200,20,1,30,7.37404
0.1,200,20,1,100,7.3986
0.1,200,20,5,5,8.07504
0.1,200,20,5,10,7.48198
0.1,200,20,5,20,7.39016
0.1,200,20,5,30,7.39564
0.1,200,20,5,100,7.40526
0.1,200,20,10,5,8.09184
0.1,200,20,10,10,7.57106
0.1,200,20,10,20,7.34476
0.1,200,20,10,30,7.3137
0.1,200,20,10,100,7.30812
0.1,200,20,20,5,8.4558
0.1,200,20,20,10,7.90304
0.1,200,20,20,20,7.60716
0.1,200,20,20,30,7.54704
0.1,200,20,20,100,7.56522
0.1,200,40,1,5,8.29564
0.1,200,40,1,10,7.59478
0.1,200,40,1,20,7.33798
0.1,200,40,1,30,7.30096
0.1,200,40,1,100,7.28308
0.1,200,40,5,5,8.2296
0.1,200,40,5,10,7.64358
0.1,200,40,5,20,7.3631
0.1,200,40,5,30,7.3253
0.1,200,40,5,100,7.3654
0.1,200,40,10,5,8.31546
0.1,200,40,10,10,7.7469
0.1,200,40,10,20,7.48402
0.1,200,40,10,30,7.39762
0.1,200,40,10,100,7.40222
0.1,200,40,20,5,8.4568
0.1,200,40,20,10,7.94172
0.1,200,40,20,20,7.59536
0.1,200,40,20,30,7.56816
0.1,200,40,20,100,7.57086
0.1,350,2,1,5,7.59152
0.1,350,2,1,10,7.40316
0.1,350,2,1,20,8.97756
0.1,350,2,1,30,9.13626
0.1,350,2,1,100,9.11612
0.1,350,2,5,5,7.66064
0.1,350,2,5,10,7.26032
0.1,350,2,5,20,7.39736
0.1,350,2,5,30,7.38764
0.1,350,2,5,100,7.39216
0.1,350,2,10,5,7.77194
0.1,350,2,10,10,7.37246
0.1,350,2,10,20,7.2563
0.1,350,2,10,30,7.27136
0.1,350,2,10,100,7.2822
0.1,350,2,20,5,8.20028
0.1,350,2,20,10,7.69184
0.1,350,2,20,20,7.44218
0.1,350,2,20,30,7.42292
0.1,350,2,20,100,7.4388
0.1,350,6,1,5,7.60894
0.1,350,6,1,10,7.36518
0.1,350,6,1,20,7.85398
0.1,350,6,1,30,7.87564
0.1,350,6,1,100,7.85
0.1,350,6,5,5,7.65626
0.1,350,6,5,10,7.25884
0.1,350,6,5,20,7.42068
0.1,350,6,5,30,7.40388
0.1,350,6,5,100,7.42156
0.1,350,6,10,5,7.77298
0.1,350,6,10,10,7.35484
0.1,350,6,10,20,7.24984
0.1,350,6,10,30,7.28054
0.1,350,6,10,100,7.24304
0.1,350,6,20,5,8.20028
0.1,350,6,20,10,7.7102
0.1,350,6,20,20,7.44562
0.1,350,6,20,30,7.44214
0.1,350,6,20,100,7.42944
0.1,350,10,1,5,7.7144
0.1,350,10,1,10,7.34246
0.1,350,10,1,20,7.5832
0.1,350,10,1,30,7.67114
0.1,350,10,1,100,7.70248
0.1,350,10,5,5,7.6241
0.1,350,10,5,10,7.2782
0.1,350,10,5,20,7.34952
0.1,350,10,5,30,7.43196
0.1,350,10,5,100,7.4133
0.1,350,10,10,5,7.77274
0.1,350,10,10,10,7.36882
0.1,350,10,10,20,7.27206
0.1,350,10,10,30,7.28084
0.1,350,10,10,100,7.26792
0.1,350,10,20,5,8.20028
0.1,350,10,20,10,7.70258
0.1,350,10,20,20,7.43266
0.1,350,10,20,30,7.44806
0.1,350,10,20,100,7.43286
0.1,350,20,1,5,7.87858
0.1,350,20,1,10,7.33126
0.1,350,20,1,20,7.3541
0.1,350,20,1,30,7.43084
0.1,350,20,1,100,7.3883
0.1,350,20,5,5,7.7843
0.1,350,20,5,10,7.31088
0.1,350,20,5,20,7.36954
0.1,350,20,5,30,7.37988
0.1,350,20,5,100,7.3825
0.1,350,20,10,5,7.77664
0.1,350,20,10,10,7.35628
0.1,350,20,10,20,7.2514
0.1,350,20,10,30,7.27774
0.1,350,20,10,100,7.23016
0.1,350,20,20,5,8.20028
0.1,350,20,20,10,7.70474
0.1,350,20,20,20,7.4482
0.1,350,20,20,30,7.42962
0.1,350,20,20,100,7.43786
0.1,350,40,1,5,8.0431
0.1,350,40,1,10,7.4151
0.1,350,40,1,20,7.27996
0.1,350,40,1,30,7.2867
0.1,350,40,1,100,7.27972
0.1,350,40,5,5,8.00286
0.1,350,40,5,10,7.43068
0.1,350,40,5,20,7.27882
0.1,350,40,5,30,7.2675
0.1,350,40,5,100,7.27952
0.1,350,40,10,5,8.04248
0.1,350,40,10,10,7.51244
0.1,350,40,10,20,7.34858
0.1,350,40,10,30,7.31594
0.1,350,40,10,100,7.31266
0.1,350,40,20,5,8.20028
0.1,350,40,20,10,7.6882
0.1,350,40,20,20,7.44918
0.1,350,40,20,30,7.42954
0.1,350,40,20,100,7.42764
0.1,500,2,1,5,7.48368
0.1,500,2,1,10,7.4537
0.1,500,2,1,20,8.95536
0.1,500,2,1,30,9.1465
0.1,500,2,1,100,9.17004
0.1,500,2,5,5,7.52414
0.1,500,2,5,10,7.26402
0.1,500,2,5,20,7.38486
0.1,500,2,5,30,7.40328
0.1,500,2,5,100,7.3923
0.1,500,2,10,5,7.6072
0.1,500,2,10,10,7.31672
0.1,500,2,10,20,7.23106
0.1,500,2,10,30,7.23258
0.1,500,2,10,100,7.27742
0.1,500,2,20,5,8.0497
0.1,500,2,20,10,7.57178
0.1,500,2,20,20,7.392
0.1,500,2,20,30,7.39126
0.1,500,2,20,100,7.38834
0.1,500,6,1,5,7.48172
0.1,500,6,1,10,7.3888
0.1,500,6,1,20,7.89746
0.1,500,6,1,30,7.86354
0.1,500,6,1,100,7.89064
0.1,500,6,5,5,7.52604
0.1,500,6,5,10,7.20918
0.1,500,6,5,20,7.3418
0.1,500,6,5,30,7.36518
0.1,500,6,5,100,7.40736
0.1,500,6,10,5,7.61058
0.1,500,6,10,10,7.29626
0.1,500,6,10,20,7.26128
0.1,500,6,10,30,7.25334
0.1,500,6,10,100,7.22552
0.1,500,6,20,5,8.05102
0.1,500,6,20,10,7.59778
0.1,500,6,20,20,7.38744
0.1,500,6,20,30,7.3842
0.1,500,6,20,100,7.38254
0.1,500,10,1,5,7.58786
0.1,500,10,1,10,7.35602
0.1,500,10,1,20,7.65488
0.1,500,10,1,30,7.6307
0.1,500,10,1,100,7.67556
0.1,500,10,5,5,7.4996
0.1,500,10,5,10,7.2744
0.1,500,10,5,20,7.37794
0.1,500,10,5,30,7.3784
0.1,500,10,5,100,7.3982
0.1,500,10,10,5,7.59798
0.1,500,10,10,10,7.28548
0.1,500,10,10,20,7.25614
0.1,500,10,10,30,7.2458
0.1,500,10,10,100,7.25566
0.1,500,10,20,5,8.0497
0.1,500,10,20,10,7.55796
0.1,500,10,20,20,7.3861
0.1,500,10,20,30,7.40318
0.1,500,10,20,100,7.3872
0.1,500,20,1,5,7.70848
0.1,500,20,1,10,7.29816
0.1,500,20,1,20,7.36812
0.1,500,20,1,30,7.39174
0.1,500,20,1,100,7.39652
0.1,500,20,5,5,7.64396
0.1,500,20,5,10,7.27076
0.1,500,20,5,20,7.31024
0.1,500,20,5,30,7.39652
0.1,500,20,5,100,7.36242
0.1,500,20,10,5,7.60468
0.1,500,20,10,10,7.30576
0.1,500,20,10,20,7.26758
0.1,500,20,10,30,7.25494
0.1,500,20,10,100,7.24836
0.1,500,20,20,5,8.0497
0.1,500,20,20,10,7.55844
0.1,500,20,20,20,7.38396
0.1,500,20,20,30,7.37238
0.1,500,20,20,100,7.393
0.1,500,40,1,5,7.8807
0.1,500,40,1,10,7.34374
0.1,500,40,1,20,7.2764
0.1,500,40,1,30,7.27956
0.1,500,40,1,100,7.27762
0.1,500,40,5,5,7.89304
0.1,500,40,5,10,7.3353
0.1,500,40,5,20,7.25498
0.1,500,40,5,30,7.27172
0.1,500,40,5,100,7.31298
0.1,500,40,10,5,7.89286
0.1,500,40,10,10,7.37954
0.1,500,40,10,20,7.31138
0.1,500,40,10,30,7.27774
0.1,500,40,10,100,7.30524
0.1,500,40,20,5,8.04968
0.1,500,40,20,10,7.59884
0.1,500,40,20,20,7.39084
0.1,500,40,20,30,7.39186
0.1,500,40,20,100,7.37754
