N_estimators,Max_depth,Min_samples_split,Min_samples_leaf,max_features,Min_impurity_decrease,MMRE-
30,100,20,1,log2,0.1,18658.54296
30,100,20,1,log2,0.2,21085.804
30,100,20,1,log2,0.3,21005.80634
30,100,20,5,50,0,2423.48636
30,100,20,5,50,0.1,13041.1651
30,100,20,5,50,0.2,20996.18592
30,100,20,5,50,0.3,21031.07534
30,100,20,5,sqrt,0,8282.40388
30,100,20,5,sqrt,0.1,18501.11
30,100,20,5,sqrt,0.2,21072.34672
30,100,20,5,sqrt,0.3,21009.16756
30,100,20,5,log2,0,6654.19376
30,100,20,5,log2,0.1,19047.92222
30,100,20,5,log2,0.2,20837.1593
30,100,20,5,log2,0.3,21073.71798
30,100,20,10,50,0,2828.2408
30,100,20,10,50,0.1,12955.6992
30,100,20,10,50,0.2,20991.7342
30,100,20,10,50,0.3,20954.38536
30,100,20,10,sqrt,0,6968.89502
30,100,20,10,sqrt,0.1,18287.51098
30,100,20,10,sqrt,0.2,20963.65334
30,100,20,10,sqrt,0.3,21156.43024
30,100,20,10,log2,0,7092.0976
30,100,20,10,log2,0.1,17350.16848
30,100,20,10,log2,0.2,20948.52558
30,100,20,10,log2,0.3,21028.73016
30,100,20,20,50,0,2130.9062
30,100,20,20,50,0.1,12934.77714
30,100,20,20,50,0.2,21031.9681
30,100,20,20,50,0.3,21056.06366
30,100,20,20,sqrt,0,9389.61546
30,100,20,20,sqrt,0.1,18614.0271
30,100,20,20,sqrt,0.2,20978.02134
30,100,20,20,sqrt,0.3,20963.78726
30,100,20,20,log2,0,10231.50638
30,100,20,20,log2,0.1,19308.5328
30,100,20,20,log2,0.2,20951.85932
30,100,20,20,log2,0.3,21191.98852
30,100,40,1,50,0,2936.56782
30,100,40,1,50,0.1,13151.64016
30,100,40,1,50,0.2,21069.21814
30,100,40,1,50,0.3,20878.73136
30,100,40,1,sqrt,0,8416.42888
30,100,40,1,sqrt,0.1,18542.39958
30,100,40,1,sqrt,0.2,21062.19722
30,100,40,1,sqrt,0.3,21000.29662
30,100,40,1,log2,0,6338.05734
30,100,40,1,log2,0.1,18920.05398
30,100,40,1,log2,0.2,20977.9726
30,100,40,1,log2,0.3,21111.55062
30,100,40,5,50,0,3382.43158
30,100,40,5,50,0.1,13067.42346
30,100,40,5,50,0.2,20965.5506
30,100,40,5,50,0.3,21187.41168
30,100,40,5,sqrt,0,7591.0832
30,100,40,5,sqrt,0.1,17935.34628
30,100,40,5,sqrt,0.2,20988.51086
30,100,40,5,sqrt,0.3,21050.02396
30,100,40,5,log2,0,9942.2119
30,100,40,5,log2,0.1,18113.77752
30,100,40,5,log2,0.2,21035.4651
30,100,40,5,log2,0.3,21234.95816
30,100,40,10,50,0,2993.09422
30,100,40,10,50,0.1,13179.8151
30,100,40,10,50,0.2,21026.96914
30,100,40,10,50,0.3,20891.7042
30,100,40,10,sqrt,0,7574.79488
30,100,40,10,sqrt,0.1,18055.98152
30,100,40,10,sqrt,0.2,20988.55074
30,100,40,10,sqrt,0.3,20996.6644
30,100,40,10,log2,0,9068.14958
30,100,40,10,log2,0.1,19394.22284
30,100,40,10,log2,0.2,21079.8502
30,100,40,10,log2,0.3,21078.92518
30,100,40,20,50,0,2437.7275
30,100,40,20,50,0.1,13176.90774
30,100,40,20,50,0.2,20917.44598
30,100,40,20,50,0.3,21103.68944
30,100,40,20,sqrt,0,7725.552
30,100,40,20,sqrt,0.1,17982.44798
30,100,40,20,sqrt,0.2,20942.84188
30,100,40,20,sqrt,0.3,21119.20268
30,100,40,20,log2,0,9180.61358
30,100,40,20,log2,0.1,18129.27964
30,100,40,20,log2,0.2,20867.85296
30,100,40,20,log2,0.3,21030.63092
50,5,2,1,50,0,3564.77874
50,5,2,1,50,0.1,13212.6141
50,5,2,1,50,0.2,20989.60836
50,5,2,1,50,0.3,20906.85104
50,5,2,1,sqrt,0,9334.74478
50,5,2,1,sqrt,0.1,18375.93864
50,5,2,1,sqrt,0.2,21079.8219
50,5,2,1,sqrt,0.3,21021.6204
50,5,2,1,log2,0,7356.34956
50,5,2,1,log2,0.1,18210.15568
50,5,2,1,log2,0.2,20972.68836
50,5,2,1,log2,0.3,21018.38488
50,5,2,5,50,0,2897.33912
50,5,2,5,50,0.1,13032.6178
50,5,2,5,50,0.2,20961.82124
50,5,2,5,50,0.3,21041.54544
50,5,2,5,sqrt,0,6318.37294
50,5,2,5,sqrt,0.1,19084.55372
50,5,2,5,sqrt,0.2,21188.15302
50,5,2,5,sqrt,0.3,21035.0415
50,5,2,5,log2,0,7938.7887
50,5,2,5,log2,0.1,18915.81296
50,5,2,5,log2,0.2,20888.06288
50,5,2,5,log2,0.3,21093.15818
50,5,2,10,50,0,3377.69794
50,5,2,10,50,0.1,13030.88526
50,5,2,10,50,0.2,20939.11732
50,5,2,10,50,0.3,21091.40074
50,5,2,10,sqrt,0,9427.071
50,5,2,10,sqrt,0.1,19467.0461
50,5,2,10,sqrt,0.2,21099.98976
50,5,2,10,sqrt,0.3,21031.34276
50,5,2,10,log2,0,8667.31854
50,5,2,10,log2,0.1,18358.85358
50,5,2,10,log2,0.2,21156.87116
50,5,2,10,log2,0.3,21174.25094
50,5,2,20,50,0,2625.3506
50,5,2,20,50,0.1,13125.48446
50,5,2,20,50,0.2,21064.3572
50,5,2,20,50,0.3,21053.54506
50,5,2,20,sqrt,0,8198.0254
50,5,2,20,sqrt,0.1,19044.28772
50,5,2,20,sqrt,0.2,21040.73684
50,5,2,20,sqrt,0.3,21128.46576
50,5,2,20,log2,0,9668.69678
50,5,2,20,log2,0.1,18532.57488
50,5,2,20,log2,0.2,20976.74904
50,5,2,20,log2,0.3,21188.8541
50,5,6,1,50,0,3080.0076
50,5,6,1,50,0.1,13148.74902
50,5,6,1,50,0.2,21021.4789
50,5,6,1,50,0.3,21039.8576
50,5,6,1,sqrt,0,8472.07294
50,5,6,1,sqrt,0.1,18843.02416
50,5,6,1,sqrt,0.2,20998.60048
50,5,6,1,sqrt,0.3,21152.21518
50,5,6,1,log2,0,6941.95538
50,5,6,1,log2,0.1,18483.49572
50,5,6,1,log2,0.2,21261.13146
50,5,6,1,log2,0.3,20862.35756
50,5,6,5,50,0,3415.12364
50,5,6,5,50,0.1,13169.70296
50,5,6,5,50,0.2,21150.91934
50,5,6,5,50,0.3,21314.8837
50,5,6,5,sqrt,0,5832.93786
50,5,6,5,sqrt,0.1,17829.72424
50,5,6,5,sqrt,0.2,21045.63198
50,5,6,5,sqrt,0.3,20912.48028
50,5,6,5,log2,0,7637.76586
50,5,6,5,log2,0.1,18351.91078
50,5,6,5,log2,0.2,20930.30832
50,5,6,5,log2,0.3,20991.23684
50,5,6,10,50,0,3042.97954
50,5,6,10,50,0.1,13015.78012
50,5,6,10,50,0.2,20981.57174
50,5,6,10,50,0.3,20992.25264
50,5,6,10,sqrt,0,7564.51678
50,5,6,10,sqrt,0.1,18814.78186
50,5,6,10,sqrt,0.2,21044.9109
50,5,6,10,sqrt,0.3,21117.64244
50,5,6,10,log2,0,8476.93444
50,5,6,10,log2,0.1,18441.54574
50,5,6,10,log2,0.2,21003.53374
50,5,6,10,log2,0.3,21096.9237
50,5,6,20,50,0,2391.90722
50,5,6,20,50,0.1,13187.1998
50,5,6,20,50,0.2,21090.1695
50,5,6,20,50,0.3,21020.22398
50,5,6,20,sqrt,0,10048.08638
50,5,6,20,sqrt,0.1,18603.64176
50,5,6,20,sqrt,0.2,21254.38274
50,5,6,20,sqrt,0.3,21131.706
50,5,6,20,log2,0,11903.92156
50,5,6,20,log2,0.1,18114.34182
50,5,6,20,log2,0.2,20940.62138
50,5,6,20,log2,0.3,21097.51278
50,5,10,1,50,0,3038.4501
50,5,10,1,50,0.1,13136.05566
50,5,10,1,50,0.2,21048.06676
50,5,10,1,50,0.3,21037.78662
50,5,10,1,sqrt,0,6278.98454
50,5,10,1,sqrt,0.1,18711.9623
50,5,10,1,sqrt,0.2,20984.18612
50,5,10,1,sqrt,0.3,21072.99662
50,5,10,1,log2,0,8276.42064
50,5,10,1,log2,0.1,17620.0984
50,5,10,1,log2,0.2,20989.99658
50,5,10,1,log2,0.3,21032.86926
50,5,10,5,50,0,3176.6193
50,5,10,5,50,0.1,13022.9672
50,5,10,5,50,0.2,21051.7564
50,5,10,5,50,0.3,21070.92924
50,5,10,5,sqrt,0,7564.96336
50,5,10,5,sqrt,0.1,19004.4618
50,5,10,5,sqrt,0.2,21221.7259
50,5,10,5,sqrt,0.3,20980.73954
50,5,10,5,log2,0,7700.94228
50,5,10,5,log2,0.1,19513.912
50,5,10,5,log2,0.2,21017.8541
50,5,10,5,log2,0.3,21167.23614
50,5,10,10,50,0,3300.04362
50,5,10,10,50,0.1,13061.29298
50,5,10,10,50,0.2,21000.77746
50,5,10,10,50,0.3,21138.4519
50,5,10,10,sqrt,0,7739.12032
50,5,10,10,sqrt,0.1,18979.0626
50,5,10,10,sqrt,0.2,21098.78586
50,5,10,10,sqrt,0.3,21069.87246
50,5,10,10,log2,0,9164.90262
50,5,10,10,log2,0.1,18678.11616
50,5,10,10,log2,0.2,20979.77018
50,5,10,10,log2,0.3,21161.20714
50,5,10,20,50,0,2513.86886
50,5,10,20,50,0.1,12850.15524
50,5,10,20,50,0.2,20992.40494
50,5,10,20,50,0.3,21066.7129
50,5,10,20,sqrt,0,9698.05624
50,5,10,20,sqrt,0.1,19138.66258
50,5,10,20,sqrt,0.2,21037.48108
50,5,10,20,sqrt,0.3,21077.35624
50,5,10,20,log2,0,8289.60694
50,5,10,20,log2,0.1,18737.6824
50,5,10,20,log2,0.2,20995.3293
50,5,10,20,log2,0.3,20956.45268
50,5,20,1,50,0,3069.24446
50,5,20,1,50,0.1,13155.30566
50,5,20,1,50,0.2,21041.15184
50,5,20,1,50,0.3,20943.78284
50,5,20,1,sqrt,0,10755.1845
50,5,20,1,sqrt,0.1,18903.42284
50,5,20,1,sqrt,0.2,20918.28796
50,5,20,1,sqrt,0.3,20988.95182
50,5,20,1,log2,0,9198.09466
50,5,20,1,log2,0.1,17955.72732
50,5,20,1,log2,0.2,21071.99224
50,5,20,1,log2,0.3,21011.44378
50,5,20,5,50,0,2956.9773
50,5,20,5,50,0.1,13072.29588
50,5,20,5,50,0.2,21010.33676
50,5,20,5,50,0.3,20966.30502
50,5,20,5,sqrt,0,7583.95398
50,5,20,5,sqrt,0.1,18915.47578
50,5,20,5,sqrt,0.2,21079.10678
50,5,20,5,sqrt,0.3,21084.1863
50,5,20,5,log2,0,10577.40818
50,5,20,5,log2,0.1,18387.6822
50,5,20,5,log2,0.2,21022.07366
50,5,20,5,log2,0.3,21100.82244
50,5,20,10,50,0,3060.46788
50,5,20,10,50,0.1,13164.11684
50,5,20,10,50,0.2,20982.35122
50,5,20,10,50,0.3,20905.70846
50,5,20,10,sqrt,0,9046.57196
50,5,20,10,sqrt,0.1,18108.59324
50,5,20,10,sqrt,0.2,20999.55162
50,5,20,10,sqrt,0.3,21156.22636
50,5,20,10,log2,0,8622.21648
50,5,20,10,log2,0.1,17960.69172
50,5,20,10,log2,0.2,21085.411
50,5,20,10,log2,0.3,21013.7131
50,5,20,20,50,0,2903.33356
50,5,20,20,50,0.1,13151.89458
50,5,20,20,50,0.2,20996.37064
50,5,20,20,50,0.3,20956.18832
50,5,20,20,sqrt,0,7786.78024
50,5,20,20,sqrt,0.1,18386.74084
50,5,20,20,sqrt,0.2,20988.81072
50,5,20,20,sqrt,0.3,21108.47186
50,5,20,20,log2,0,9530.73088
50,5,20,20,log2,0.1,18885.18352
50,5,20,20,log2,0.2,21033.14098
50,5,20,20,log2,0.3,21004.69858
50,5,40,1,50,0,3271.01834
50,5,40,1,50,0.1,13121.94352
50,5,40,1,50,0.2,20998.05964
50,5,40,1,50,0.3,21124.72022
50,5,40,1,sqrt,0,10032.88846
50,5,40,1,sqrt,0.1,17616.6199
50,5,40,1,sqrt,0.2,21079.33874
50,5,40,1,sqrt,0.3,21161.03214
50,5,40,1,log2,0,8891.59962
50,5,40,1,log2,0.1,19148.25778
50,5,40,1,log2,0.2,21088.23094
50,5,40,1,log2,0.3,21168.31492
50,5,40,5,50,0,3231.06728
50,5,40,5,50,0.1,12984.4841
50,5,40,5,50,0.2,21027.61198
50,5,40,5,50,0.3,20948.1932
50,5,40,5,sqrt,0,8974.48208
50,5,40,5,sqrt,0.1,18051.02486
50,5,40,5,sqrt,0.2,21043.09566
50,5,40,5,sqrt,0.3,21130.32394
50,5,40,5,log2,0,10027.25624
50,5,40,5,log2,0.1,18034.1703
50,5,40,5,log2,0.2,20996.17422
50,5,40,5,log2,0.3,20946.47042
50,5,40,10,50,0,3279.3533
50,5,40,10,50,0.1,13177.933
50,5,40,10,50,0.2,20929.25402
50,5,40,10,50,0.3,20959.95384
50,5,40,10,sqrt,0,8603.03136
50,5,40,10,sqrt,0.1,20007.29104
50,5,40,10,sqrt,0.2,21087.02202
50,5,40,10,sqrt,0.3,20919.74318
50,5,40,10,log2,0,9279.61382
50,5,40,10,log2,0.1,18604.81452
50,5,40,10,log2,0.2,21139.67006
50,5,40,10,log2,0.3,21048.14284
50,5,40,20,50,0,2449.23064
50,5,40,20,50,0.1,13070.9012
50,5,40,20,50,0.2,21051.66364
50,5,40,20,50,0.3,21028.6991
50,5,40,20,sqrt,0,10072.39162
50,5,40,20,sqrt,0.1,18216.35844
50,5,40,20,sqrt,0.2,21006.88692
50,5,40,20,sqrt,0.3,21032.9644
50,5,40,20,log2,0,8205.14466
50,5,40,20,log2,0.1,17983.35616
50,5,40,20,log2,0.2,21038.41868
50,5,40,20,log2,0.3,21000.07202
50,10,2,1,50,0,3319.25662
50,10,2,1,50,0.1,13092.24976
50,10,2,1,50,0.2,21020.5433
50,10,2,1,50,0.3,20998.44108
50,10,2,1,sqrt,0,3025.34254
50,10,2,1,sqrt,0.1,18773.15602
50,10,2,1,sqrt,0.2,21034.93162
50,10,2,1,sqrt,0.3,20895.0192
50,10,2,1,log2,0,3977.25524
50,10,2,1,log2,0.1,19008.2601
50,10,2,1,log2,0.2,21067.3409
50,10,2,1,log2,0.3,21025.685
50,10,2,5,50,0,2548.4099
50,10,2,5,50,0.1,13168.28644
50,10,2,5,50,0.2,21105.62258
50,10,2,5,50,0.3,21187.87864
50,10,2,5,sqrt,0,6656.79376
50,10,2,5,sqrt,0.1,17573.51858
50,10,2,5,sqrt,0.2,20962.13224
50,10,2,5,sqrt,0.3,21036.29296
50,10,2,5,log2,0,6244.20182
50,10,2,5,log2,0.1,18612.8987
50,10,2,5,log2,0.2,21042.78874
50,10,2,5,log2,0.3,21135.87806
50,10,2,10,50,0,2997.39206
50,10,2,10,50,0.1,13135.87606
50,10,2,10,50,0.2,21116.88604
50,10,2,10,50,0.3,21087.9835
50,10,2,10,sqrt,0,8121.55986
50,10,2,10,sqrt,0.1,18995.90496
50,10,2,10,sqrt,0.2,20969.15122
50,10,2,10,sqrt,0.3,20964.15234
50,10,2,10,log2,0,7296.77298
50,10,2,10,log2,0.1,17952.56984
50,10,2,10,log2,0.2,21087.26998
50,10,2,10,log2,0.3,21031.20666
50,10,2,20,50,0,2553.12906
50,10,2,20,50,0.1,13132.19726
50,10,2,20,50,0.2,20875.19472
50,10,2,20,50,0.3,21050.6946
50,10,2,20,sqrt,0,8673.23224
50,10,2,20,sqrt,0.1,19064.5319
50,10,2,20,sqrt,0.2,21122.16492
50,10,2,20,sqrt,0.3,21084.27506
50,10,2,20,log2,0,9658.96218
50,10,2,20,log2,0.1,19592.57822
50,10,2,20,log2,0.2,21028.48124
50,10,2,20,log2,0.3,21042.4982
50,10,6,1,50,0,2709.59678
50,10,6,1,50,0.1,13074.89748
50,10,6,1,50,0.2,21041.7003
50,10,6,1,50,0.3,21099.81968
50,10,6,1,sqrt,0,4383.41134
50,10,6,1,sqrt,0.1,18362.06038
50,10,6,1,sqrt,0.2,21033.7705
50,10,6,1,sqrt,0.3,21006.4761
50,10,6,1,log2,0,4853.31786
50,10,6,1,log2,0.1,18738.68074
50,10,6,1,log2,0.2,21119.12342
50,10,6,1,log2,0.3,21183.00944
50,10,6,5,50,0,2269.39316
50,10,6,5,50,0.1,12983.04446
50,10,6,5,50,0.2,21155.92694
50,10,6,5,50,0.3,21005.78464
50,10,6,5,sqrt,0,5837.2925
50,10,6,5,sqrt,0.1,19456.94132
50,10,6,5,sqrt,0.2,20931.04084
50,10,6,5,sqrt,0.3,20966.29802
50,10,6,5,log2,0,6084.01448
50,10,6,5,log2,0.1,18989.68522
50,10,6,5,log2,0.2,21060.18192
50,10,6,5,log2,0.3,20955.02518
50,10,6,10,50,0,2593.29058
50,10,6,10,50,0.1,13048.75974
50,10,6,10,50,0.2,21118.06956
50,10,6,10,50,0.3,20883.95364
50,10,6,10,sqrt,0,8287.36044
50,10,6,10,sqrt,0.1,19171.89978
50,10,6,10,sqrt,0.2,21040.35194
50,10,6,10,sqrt,0.3,21020.47586
50,10,6,10,log2,0,7121.28984
50,10,6,10,log2,0.1,19075.02188
50,10,6,10,log2,0.2,21054.00982
50,10,6,10,log2,0.3,21045.17656
50,10,6,20,50,0,2667.29744
50,10,6,20,50,0.1,13040.15812
50,10,6,20,50,0.2,20908.8592
50,10,6,20,50,0.3,20959.69814
50,10,6,20,sqrt,0,8672.58548
50,10,6,20,sqrt,0.1,17983.01252
50,10,6,20,sqrt,0.2,21058.73002
50,10,6,20,sqrt,0.3,21100.7211
50,10,6,20,log2,0,9465.72318
50,10,6,20,log2,0.1,19089.96688
50,10,6,20,log2,0.2,21119.2882
50,10,6,20,log2,0.3,21032.2392
50,10,10,1,50,0,2823.93704
50,10,10,1,50,0.1,12971.10236
50,10,10,1,50,0.2,20999.09104
50,10,10,1,50,0.3,21061.75088
50,10,10,1,sqrt,0,5407.1725
50,10,10,1,sqrt,0.1,18764.43158
50,10,10,1,sqrt,0.2,21020.01912
50,10,10,1,sqrt,0.3,21042.46814
50,10,10,1,log2,0,6132.63704
50,10,10,1,log2,0.1,18725.61932
50,10,10,1,log2,0.2,21026.48084
50,10,10,1,log2,0.3,20988.58738
50,10,10,5,50,0,2138.51248
50,10,10,5,50,0.1,13063.76254
50,10,10,5,50,0.2,20888.636
50,10,10,5,50,0.3,21068.00566
50,10,10,5,sqrt,0,6295.0156
50,10,10,5,sqrt,0.1,18120.60518
50,10,10,5,sqrt,0.2,20952.83306
50,10,10,5,sqrt,0.3,21084.19556
50,10,10,5,log2,0,5196.47928
50,10,10,5,log2,0.1,18528.19636
50,10,10,5,log2,0.2,21081.04624
50,10,10,5,log2,0.3,21144.07704
50,10,10,10,50,0,2805.17062
50,10,10,10,50,0.1,13158.9293
50,10,10,10,50,0.2,21053.0754
50,10,10,10,50,0.3,21048.0434
50,10,10,10,sqrt,0,5709.44872
50,10,10,10,sqrt,0.1,17757.00272
50,10,10,10,sqrt,0.2,21039.84342
50,10,10,10,sqrt,0.3,21068.39678
50,10,10,10,log2,0,7904.413
50,10,10,10,log2,0.1,18685.23228
50,10,10,10,log2,0.2,21060.08326
50,10,10,10,log2,0.3,21117.1608
50,10,10,20,50,0,2814.872
50,10,10,20,50,0.1,13126.60714
50,10,10,20,50,0.2,21055.9377
50,10,10,20,50,0.3,21039.5518
50,10,10,20,sqrt,0,7982.26514
50,10,10,20,sqrt,0.1,18406.00024
50,10,10,20,sqrt,0.2,21006.18082
50,10,10,20,sqrt,0.3,20975.50432
50,10,10,20,log2,0,7891.80946
50,10,10,20,log2,0.1,18599.15634
50,10,10,20,log2,0.2,21112.85814
50,10,10,20,log2,0.3,20937.48814
50,10,20,1,50,0,2524.09906
50,10,20,1,50,0.1,13049.19252
50,10,20,1,50,0.2,21070.05736
50,10,20,1,50,0.3,21003.42764
50,10,20,1,sqrt,0,7117.72802
50,10,20,1,sqrt,0.1,18536.6346
50,10,20,1,sqrt,0.2,21101.66164
50,10,20,1,sqrt,0.3,20953.73766
50,10,20,1,log2,0,8186.99432
50,10,20,1,log2,0.1,18989.97462
50,10,20,1,log2,0.2,21109.50296
50,10,20,1,log2,0.3,21039.11436
50,10,20,5,50,0,2842.07988
50,10,20,5,50,0.1,13130.6756
50,10,20,5,50,0.2,20937.50286
50,10,20,5,50,0.3,20979.6464
50,10,20,5,sqrt,0,7013.86834
50,10,20,5,sqrt,0.1,18897.38888
50,10,20,5,sqrt,0.2,20998.8806
50,10,20,5,sqrt,0.3,21149.20224
50,10,20,5,log2,0,6875.78194
50,10,20,5,log2,0.1,18242.66908
50,10,20,5,log2,0.2,21082.70354
50,10,20,5,log2,0.3,21044.53754
50,10,20,10,50,0,3011.98042
50,10,20,10,50,0.1,13146.99358
50,10,20,10,50,0.2,21148.54882
50,10,20,10,50,0.3,20970.49834
50,10,20,10,sqrt,0,7926.57236
50,10,20,10,sqrt,0.1,18787.96604
50,10,20,10,sqrt,0.2,20930.41628
50,10,20,10,sqrt,0.3,21014.6717
50,10,20,10,log2,0,7292.32008
50,10,20,10,log2,0.1,18025.56476
50,10,20,10,log2,0.2,21095.55554
50,10,20,10,log2,0.3,20892.9683
50,10,20,20,50,0,2495.79092
50,10,20,20,50,0.1,13093.11126
50,10,20,20,50,0.2,21069.75658
50,10,20,20,50,0.3,21035.10682
50,10,20,20,sqrt,0,8376.98696
50,10,20,20,sqrt,0.1,18573.2873
50,10,20,20,sqrt,0.2,21088.46602
50,10,20,20,sqrt,0.3,21052.28766
50,10,20,20,log2,0,8875.49814
50,10,20,20,log2,0.1,19469.89466
50,10,20,20,log2,0.2,21018.58174
50,10,20,20,log2,0.3,20825.22868
50,10,40,1,50,0,3236.02756
50,10,40,1,50,0.1,13173.39266
50,10,40,1,50,0.2,21020.1354
50,10,40,1,50,0.3,20995.00954
50,10,40,1,sqrt,0,7753.0713
50,10,40,1,sqrt,0.1,19231.76102
50,10,40,1,sqrt,0.2,21070.559
50,10,40,1,sqrt,0.3,21067.16722
50,10,40,1,log2,0,6851.06748
50,10,40,1,log2,0.1,18500.58088
50,10,40,1,log2,0.2,20929.67088
50,10,40,1,log2,0.3,20949.33834
50,10,40,5,50,0,3059.30998
50,10,40,5,50,0.1,13142.30848
50,10,40,5,50,0.2,20965.301
50,10,40,5,50,0.3,20938.43782
50,10,40,5,sqrt,0,8455.33504
50,10,40,5,sqrt,0.1,18291.86598
50,10,40,5,sqrt,0.2,21098.52708
50,10,40,5,sqrt,0.3,20884.0374
50,10,40,5,log2,0,9690.33554
50,10,40,5,log2,0.1,19319.60472
50,10,40,5,log2,0.2,21154.93588
50,10,40,5,log2,0.3,21047.98
50,10,40,10,50,0,3070.2012
50,10,40,10,50,0.1,13204.56946
50,10,40,10,50,0.2,21010.22564
50,10,40,10,50,0.3,21152.26436
50,10,40,10,sqrt,0,7654.90358
50,10,40,10,sqrt,0.1,19069.6031
50,10,40,10,sqrt,0.2,21113.115
50,10,40,10,sqrt,0.3,20983.30622
50,10,40,10,log2,0,7004.49442
50,10,40,10,log2,0.1,18426.31728
50,10,40,10,log2,0.2,21046.23428
50,10,40,10,log2,0.3,21042.10776
50,10,40,20,50,0,2728.41844
50,10,40,20,50,0.1,13137.99662
50,10,40,20,50,0.2,20987.19802
50,10,40,20,50,0.3,21213.45684
50,10,40,20,sqrt,0,8298.28826
50,10,40,20,sqrt,0.1,19135.65196
50,10,40,20,sqrt,0.2,20994.72534
50,10,40,20,sqrt,0.3,20926.03572
50,10,40,20,log2,0,10011.30056
50,10,40,20,log2,0.1,19322.61244
50,10,40,20,log2,0.2,21012.49298
50,10,40,20,log2,0.3,20928.62726
50,20,2,1,50,0,2146.68248
50,20,2,1,50,0.1,13131.1799
50,20,2,1,50,0.2,21078.0378
50,20,2,1,50,0.3,20989.65138
50,20,2,1,sqrt,0,3251.80488
50,20,2,1,sqrt,0.1,18310.54908
50,20,2,1,sqrt,0.2,20879.23318
50,20,2,1,sqrt,0.3,21011.41694
50,20,2,1,log2,0,4774.18376
50,20,2,1,log2,0.1,18703.0098
50,20,2,1,log2,0.2,21033.62854
50,20,2,1,log2,0.3,20939.6839
50,20,2,5,50,0,2801.538
50,20,2,5,50,0.1,13148.40492
50,20,2,5,50,0.2,20935.88992
50,20,2,5,50,0.3,21155.4058
50,20,2,5,sqrt,0,5951.44174
50,20,2,5,sqrt,0.1,17979.52832
50,20,2,5,sqrt,0.2,20928.15764
50,20,2,5,sqrt,0.3,20944.50568
50,20,2,5,log2,0,6155.48328
50,20,2,5,log2,0.1,19482.16678
50,20,2,5,log2,0.2,21049.52856
50,20,2,5,log2,0.3,20967.56416
50,20,2,10,50,0,3111.25182
50,20,2,10,50,0.1,13024.3115
50,20,2,10,50,0.2,21079.38238
50,20,2,10,50,0.3,21094.00304
50,20,2,10,sqrt,0,7867.81648
50,20,2,10,sqrt,0.1,19073.00466
50,20,2,10,sqrt,0.2,21106.07574
50,20,2,10,sqrt,0.3,20945.07702
50,20,2,10,log2,0,7261.76816
50,20,2,10,log2,0.1,18206.36604
50,20,2,10,log2,0.2,20926.78674
50,20,2,10,log2,0.3,21000.9701
50,20,2,20,50,0,2616.78936
50,20,2,20,50,0.1,13212.2563
50,20,2,20,50,0.2,20952.05116
50,20,2,20,50,0.3,20919.11878
50,20,2,20,sqrt,0,7799.99166
50,20,2,20,sqrt,0.1,18666.4673
50,20,2,20,sqrt,0.2,21063.04904
50,20,2,20,sqrt,0.3,21063.20924
50,20,2,20,log2,0,9472.22662
50,20,2,20,log2,0.1,19315.01576
50,20,2,20,log2,0.2,21004.10744
50,20,2,20,log2,0.3,21061.94898
50,20,6,1,50,0,2247.73144
50,20,6,1,50,0.1,13081.9272
50,20,6,1,50,0.2,21128.20322
50,20,6,1,50,0.3,21258.99484
50,20,6,1,sqrt,0,5583.662
50,20,6,1,sqrt,0.1,18885.24716
50,20,6,1,sqrt,0.2,21051.69382
50,20,6,1,sqrt,0.3,21036.88348
50,20,6,1,log2,0,4573.8951
50,20,6,1,log2,0.1,19108.71684
50,20,6,1,log2,0.2,21041.29344
50,20,6,1,log2,0.3,21044.85388
50,20,6,5,50,0,2651.67254
50,20,6,5,50,0.1,13092.69208
50,20,6,5,50,0.2,21027.67534
50,20,6,5,50,0.3,21086.54628
50,20,6,5,sqrt,0,5775.64296
50,20,6,5,sqrt,0.1,18572.58338
50,20,6,5,sqrt,0.2,20996.90522
50,20,6,5,sqrt,0.3,21003.06794
50,20,6,5,log2,0,6445.31006
50,20,6,5,log2,0.1,18356.9071
50,20,6,5,log2,0.2,20961.99624
50,20,6,5,log2,0.3,21018.16274
50,20,6,10,50,0,2921.71118
50,20,6,10,50,0.1,13124.0792
50,20,6,10,50,0.2,20925.8659
50,20,6,10,50,0.3,21069.02036
50,20,6,10,sqrt,0,7851.872
50,20,6,10,sqrt,0.1,18056.76112
50,20,6,10,sqrt,0.2,20951.24612
50,20,6,10,sqrt,0.3,21007.87946
50,20,6,10,log2,0,9334.95878
50,20,6,10,log2,0.1,18448.3597
50,20,6,10,log2,0.2,21046.06502
50,20,6,10,log2,0.3,21001.24246
50,20,6,20,50,0,2535.77008
50,20,6,20,50,0.1,13137.45412
50,20,6,20,50,0.2,20999.01676
50,20,6,20,50,0.3,21044.50738
50,20,6,20,sqrt,0,9835.2183
50,20,6,20,sqrt,0.1,19023.136
50,20,6,20,sqrt,0.2,20948.31728
50,20,6,20,sqrt,0.3,20955.99052
50,20,6,20,log2,0,10117.9986
50,20,6,20,log2,0.1,18799.9337
50,20,6,20,log2,0.2,21021.04698
50,20,6,20,log2,0.3,20949.20258
50,20,10,1,50,0,2612.83778
50,20,10,1,50,0.1,13025.42288
50,20,10,1,50,0.2,21023.09126
50,20,10,1,50,0.3,21128.7603
50,20,10,1,sqrt,0,4957.8648
50,20,10,1,sqrt,0.1,19138.93436
50,20,10,1,sqrt,0.2,21048.14734
