alpha,fit_intercept,copy_X,max_iter,tol,solver,MMRE-
0.01,True,True,50000,0.001,sparse_cg,8.673460000000002
0.01,True,True,50000,0.001,sag,9.16122
0.01,True,True,50000,0.001,saga,9.32778
0.01,True,True,50000,0.01,auto,8.3073
0.01,True,True,50000,0.01,svd,8.3073
0.01,True,True,50000,0.01,cholesky,8.3073
0.01,True,True,50000,0.01,lsqr,9.768360000000001
0.01,True,True,50000,0.01,sparse_cg,8.971300000000001
0.01,True,True,50000,0.01,sag,9.59938
0.01,True,True,50000,0.01,saga,9.65792
0.01,True,True,50000,0.1,auto,8.3073
0.01,True,True,50000,0.1,svd,8.3073
0.01,True,True,50000,0.1,cholesky,8.3073
0.01,True,True,50000,0.1,lsqr,9.9298
0.01,True,True,50000,0.1,sparse_cg,9.782700000000002
0.01,True,True,50000,0.1,sag,9.73196
0.01,True,True,50000,0.1,saga,9.76032
0.01,True,False,5000,0.0001,auto,8.3073
0.01,True,False,5000,0.0001,svd,8.3073
0.01,True,False,5000,0.0001,cholesky,8.3073
0.01,True,False,5000,0.0001,lsqr,8.64706
0.01,True,False,5000,0.0001,sparse_cg,8.42702
0.01,True,False,5000,0.0001,sag,8.7874
0.01,True,False,5000,0.0001,saga,8.880500000000001
0.01,True,False,5000,0.001,auto,8.3073
0.01,True,False,5000,0.001,svd,8.3073
0.01,True,False,5000,0.001,cholesky,8.3073
0.01,True,False,5000,0.001,lsqr,8.88686
0.01,True,False,5000,0.001,sparse_cg,8.673460000000002
0.01,True,False,5000,0.001,sag,9.16118
0.01,True,False,5000,0.001,saga,9.3278
0.01,True,False,5000,0.01,auto,8.3073
0.01,True,False,5000,0.01,svd,8.3073
0.01,True,False,5000,0.01,cholesky,8.3073
0.01,True,False,5000,0.01,lsqr,9.768360000000001
0.01,True,False,5000,0.01,sparse_cg,8.971300000000001
0.01,True,False,5000,0.01,sag,9.59952
0.01,True,False,5000,0.01,saga,9.65764
0.01,True,False,5000,0.1,auto,8.3073
0.01,True,False,5000,0.1,svd,8.3073
0.01,True,False,5000,0.1,cholesky,8.3073
0.01,True,False,5000,0.1,lsqr,9.9298
0.01,True,False,5000,0.1,sparse_cg,9.782700000000002
0.01,True,False,5000,0.1,sag,9.72074
0.01,True,False,5000,0.1,saga,9.75794
0.01,True,False,15000,0.0001,auto,8.3073
0.01,True,False,15000,0.0001,svd,8.3073
0.01,True,False,15000,0.0001,cholesky,8.3073
0.01,True,False,15000,0.0001,lsqr,8.64706
0.01,True,False,15000,0.0001,sparse_cg,8.42702
0.01,True,False,15000,0.0001,sag,8.768600000000001
0.01,True,False,15000,0.0001,saga,8.86064
0.01,True,False,15000,0.001,auto,8.3073
0.01,True,False,15000,0.001,svd,8.3073
0.01,True,False,15000,0.001,cholesky,8.3073
0.01,True,False,15000,0.001,lsqr,8.88686
0.01,True,False,15000,0.001,sparse_cg,8.673460000000002
0.01,True,False,15000,0.001,sag,9.16122
0.01,True,False,15000,0.001,saga,9.32778
0.01,True,False,15000,0.01,auto,8.3073
0.01,True,False,15000,0.01,svd,8.3073
0.01,True,False,15000,0.01,cholesky,8.3073
0.01,True,False,15000,0.01,lsqr,9.768360000000001
0.01,True,False,15000,0.01,sparse_cg,8.971300000000001
0.01,True,False,15000,0.01,sag,9.59956
0.01,True,False,15000,0.01,saga,9.65776
0.01,True,False,15000,0.1,auto,8.3073
0.01,True,False,15000,0.1,svd,8.3073
0.01,True,False,15000,0.1,cholesky,8.3073
0.01,True,False,15000,0.1,lsqr,9.9298
0.01,True,False,15000,0.1,sparse_cg,9.782700000000002
0.01,True,False,15000,0.1,sag,9.7293
0.01,True,False,15000,0.1,saga,9.75666
0.01,True,False,20000,0.0001,auto,8.3073
0.01,True,False,20000,0.0001,svd,8.3073
0.01,True,False,20000,0.0001,cholesky,8.3073
0.01,True,False,20000,0.0001,lsqr,8.64706
0.01,True,False,20000,0.0001,sparse_cg,8.42702
0.01,True,False,20000,0.0001,sag,8.7686
0.01,True,False,20000,0.0001,saga,8.860619999999999
0.01,True,False,20000,0.001,auto,8.3073
0.01,True,False,20000,0.001,svd,8.3073
0.01,True,False,20000,0.001,cholesky,8.3073
0.01,True,False,20000,0.001,lsqr,8.88686
0.01,True,False,20000,0.001,sparse_cg,8.673460000000002
0.01,True,False,20000,0.001,sag,9.16132
0.01,True,False,20000,0.001,saga,9.32778
0.01,True,False,20000,0.01,auto,8.3073
0.01,True,False,20000,0.01,svd,8.3073
0.01,True,False,20000,0.01,cholesky,8.3073
0.01,True,False,20000,0.01,lsqr,9.768360000000001
0.01,True,False,20000,0.01,sparse_cg,8.971300000000001
0.01,True,False,20000,0.01,sag,9.59938
0.01,True,False,20000,0.01,saga,9.658040000000002
0.01,True,False,20000,0.1,auto,8.3073
0.01,True,False,20000,0.1,svd,8.3073
0.01,True,False,20000,0.1,cholesky,8.3073
0.01,True,False,20000,0.1,lsqr,9.9298
0.01,True,False,20000,0.1,sparse_cg,9.782700000000002
0.01,True,False,20000,0.1,sag,9.753440000000001
0.01,True,False,20000,0.1,saga,9.756060000000002
0.01,True,False,50000,0.0001,auto,8.3073
0.01,True,False,50000,0.0001,svd,8.3073
0.01,True,False,50000,0.0001,cholesky,8.3073
0.01,True,False,50000,0.0001,lsqr,8.64706
0.01,True,False,50000,0.0001,sparse_cg,8.42702
0.01,True,False,50000,0.0001,sag,8.768600000000001
0.01,True,False,50000,0.0001,saga,8.86064
0.01,True,False,50000,0.001,auto,8.3073
0.01,True,False,50000,0.001,svd,8.3073
0.01,True,False,50000,0.001,cholesky,8.3073
0.01,True,False,50000,0.001,lsqr,8.88686
0.01,True,False,50000,0.001,sparse_cg,8.673460000000002
0.01,True,False,50000,0.001,sag,9.161259999999999
0.01,True,False,50000,0.001,saga,9.3278
0.01,True,False,50000,0.01,auto,8.3073
0.01,True,False,50000,0.01,svd,8.3073
0.01,True,False,50000,0.01,cholesky,8.3073
0.01,True,False,50000,0.01,lsqr,9.768360000000001
0.01,True,False,50000,0.01,sparse_cg,8.971300000000001
0.01,True,False,50000,0.01,sag,9.5995
0.01,True,False,50000,0.01,saga,9.65776
0.01,True,False,50000,0.1,auto,8.3073
0.01,True,False,50000,0.1,svd,8.3073
0.01,True,False,50000,0.1,cholesky,8.3073
0.01,True,False,50000,0.1,lsqr,9.9298
0.01,True,False,50000,0.1,sparse_cg,9.782700000000002
0.01,True,False,50000,0.1,sag,9.73118
0.01,True,False,50000,0.1,saga,9.75646
0.01,False,True,5000,0.0001,auto,8.677380000000001
0.01,False,True,5000,0.0001,svd,8.677380000000001
0.01,False,True,5000,0.0001,cholesky,8.677380000000001
0.01,False,True,5000,0.0001,lsqr,8.687719999999999
0.01,False,True,5000,0.0001,sparse_cg,8.85212
0.01,False,True,5000,0.0001,sag,8.87024
0.01,False,True,5000,0.0001,saga,9.03032
0.01,False,True,5000,0.001,auto,8.677380000000001
0.01,False,True,5000,0.001,svd,8.677380000000001
0.01,False,True,5000,0.001,cholesky,8.677380000000001
0.01,False,True,5000,0.001,lsqr,8.85212
0.01,False,True,5000,0.001,sparse_cg,9.7257
0.01,False,True,5000,0.001,sag,9.6524
0.01,False,True,5000,0.001,saga,9.9313
0.01,False,True,5000,0.01,auto,8.677380000000001
0.01,False,True,5000,0.01,svd,8.677380000000001
0.01,False,True,5000,0.01,cholesky,8.677380000000001
0.01,False,True,5000,0.01,lsqr,13.2643
0.01,False,True,5000,0.01,sparse_cg,15.0203
0.01,False,True,5000,0.01,sag,12.039660000000001
0.01,False,True,5000,0.01,saga,14.411599999999998
0.01,False,True,5000,0.1,auto,8.677380000000001
0.01,False,True,5000,0.1,svd,8.677380000000001
0.01,False,True,5000,0.1,cholesky,8.677380000000001
0.01,False,True,5000,0.1,lsqr,28.43476
0.01,False,True,5000,0.1,sparse_cg,49.917139999999996
0.01,False,True,5000,0.1,sag,15.923020000000003
0.01,False,True,5000,0.1,saga,18.77782
0.01,False,True,15000,0.0001,auto,8.677380000000001
0.01,False,True,15000,0.0001,svd,8.677380000000001
0.01,False,True,15000,0.0001,cholesky,8.677380000000001
0.01,False,True,15000,0.0001,lsqr,8.687719999999999
0.01,False,True,15000,0.0001,sparse_cg,8.85212
0.01,False,True,15000,0.0001,sag,8.8702
0.01,False,True,15000,0.0001,saga,9.030339999999999
0.01,False,True,15000,0.001,auto,8.677380000000001
0.01,False,True,15000,0.001,svd,8.677380000000001
0.01,False,True,15000,0.001,cholesky,8.677380000000001
0.01,False,True,15000,0.001,lsqr,8.85212
0.01,False,True,15000,0.001,sparse_cg,9.7257
0.01,False,True,15000,0.001,sag,9.652519999999999
0.01,False,True,15000,0.001,saga,9.930760000000001
0.01,False,True,15000,0.01,auto,8.677380000000001
0.01,False,True,15000,0.01,svd,8.677380000000001
0.01,False,True,15000,0.01,cholesky,8.677380000000001
0.01,False,True,15000,0.01,lsqr,13.2643
0.01,False,True,15000,0.01,sparse_cg,15.0203
0.01,False,True,15000,0.01,sag,12.042860000000001
0.01,False,True,15000,0.01,saga,14.416419999999999
0.01,False,True,15000,0.1,auto,8.677380000000001
0.01,False,True,15000,0.1,svd,8.677380000000001
0.01,False,True,15000,0.1,cholesky,8.677380000000001
0.01,False,True,15000,0.1,lsqr,28.43476
0.01,False,True,15000,0.1,sparse_cg,49.917139999999996
0.01,False,True,15000,0.1,sag,15.84226
0.01,False,True,15000,0.1,saga,18.863120000000002
0.01,False,True,20000,0.0001,auto,8.677380000000001
0.01,False,True,20000,0.0001,svd,8.677380000000001
0.01,False,True,20000,0.0001,cholesky,8.677380000000001
0.01,False,True,20000,0.0001,lsqr,8.687719999999999
0.01,False,True,20000,0.0001,sparse_cg,8.85212
0.01,False,True,20000,0.0001,sag,8.8702
0.01,False,True,20000,0.0001,saga,9.03026
0.01,False,True,20000,0.001,auto,8.677380000000001
0.01,False,True,20000,0.001,svd,8.677380000000001
0.01,False,True,20000,0.001,cholesky,8.677380000000001
0.01,False,True,20000,0.001,lsqr,8.85212
0.01,False,True,20000,0.001,sparse_cg,9.7257
0.01,False,True,20000,0.001,sag,9.65154
0.01,False,True,20000,0.001,saga,9.93102
0.01,False,True,20000,0.01,auto,8.677380000000001
0.01,False,True,20000,0.01,svd,8.677380000000001
0.01,False,True,20000,0.01,cholesky,8.677380000000001
0.01,False,True,20000,0.01,lsqr,13.2643
0.01,False,True,20000,0.01,sparse_cg,15.0203
0.01,False,True,20000,0.01,sag,12.03536
0.01,False,True,20000,0.01,saga,14.41772
0.01,False,True,20000,0.1,auto,8.677380000000001
0.01,False,True,20000,0.1,svd,8.677380000000001
0.01,False,True,20000,0.1,cholesky,8.677380000000001
0.01,False,True,20000,0.1,lsqr,28.43476
0.01,False,True,20000,0.1,sparse_cg,49.917139999999996
0.01,False,True,20000,0.1,sag,16.108719999999998
0.01,False,True,20000,0.1,saga,18.72926
0.01,False,True,50000,0.0001,auto,8.677380000000001
0.01,False,True,50000,0.0001,svd,8.677380000000001
0.01,False,True,50000,0.0001,cholesky,8.677380000000001
0.01,False,True,50000,0.0001,lsqr,8.687719999999999
0.01,False,True,50000,0.0001,sparse_cg,8.85212
0.01,False,True,50000,0.0001,sag,8.8702
0.01,False,True,50000,0.0001,saga,9.03032
0.01,False,True,50000,0.001,auto,8.677380000000001
0.01,False,True,50000,0.001,svd,8.677380000000001
0.01,False,True,50000,0.001,cholesky,8.677380000000001
0.01,False,True,50000,0.001,lsqr,8.85212
0.01,False,True,50000,0.001,sparse_cg,9.7257
0.01,False,True,50000,0.001,sag,9.6517
0.01,False,True,50000,0.001,saga,9.93134
0.01,False,True,50000,0.01,auto,8.677380000000001
0.01,False,True,50000,0.01,svd,8.677380000000001
0.01,False,True,50000,0.01,cholesky,8.677380000000001
0.01,False,True,50000,0.01,lsqr,13.2643
0.01,False,True,50000,0.01,sparse_cg,15.0203
0.01,False,True,50000,0.01,sag,12.043180000000001
0.01,False,True,50000,0.01,saga,14.419459999999997
0.01,False,True,50000,0.1,auto,8.677380000000001
0.01,False,True,50000,0.1,svd,8.677380000000001
0.01,False,True,50000,0.1,cholesky,8.677380000000001
0.01,False,True,50000,0.1,lsqr,28.43476
0.01,False,True,50000,0.1,sparse_cg,49.917139999999996
0.01,False,True,50000,0.1,sag,15.96088
0.01,False,True,50000,0.1,saga,18.75602
0.01,False,False,5000,0.0001,auto,8.677380000000001
0.01,False,False,5000,0.0001,svd,8.677380000000001
0.01,False,False,5000,0.0001,cholesky,8.677380000000001
0.01,False,False,5000,0.0001,lsqr,8.687719999999999
0.01,False,False,5000,0.0001,sparse_cg,8.85212
0.01,False,False,5000,0.0001,sag,8.870239999999999
0.01,False,False,5000,0.0001,saga,9.0303
0.01,False,False,5000,0.001,auto,8.677380000000001
0.01,False,False,5000,0.001,svd,8.677380000000001
0.01,False,False,5000,0.001,cholesky,8.677380000000001
0.01,False,False,5000,0.001,lsqr,8.85212
0.01,False,False,5000,0.001,sparse_cg,9.7257
0.01,False,False,5000,0.001,sag,9.652280000000001
0.01,False,False,5000,0.001,saga,9.93096
0.01,False,False,5000,0.01,auto,8.677380000000001
0.01,False,False,5000,0.01,svd,8.677380000000001
0.01,False,False,5000,0.01,cholesky,8.677380000000001
0.01,False,False,5000,0.01,lsqr,13.2643
0.01,False,False,5000,0.01,sparse_cg,15.0203
0.01,False,False,5000,0.01,sag,12.04738
0.01,False,False,5000,0.01,saga,14.42816
0.01,False,False,5000,0.1,auto,8.677380000000001
0.01,False,False,5000,0.1,svd,8.677380000000001
0.01,False,False,5000,0.1,cholesky,8.677380000000001
0.01,False,False,5000,0.1,lsqr,28.43476
0.01,False,False,5000,0.1,sparse_cg,49.917139999999996
0.01,False,False,5000,0.1,sag,15.876380000000001
0.01,False,False,5000,0.1,saga,18.83136
0.01,False,False,15000,0.0001,auto,8.677380000000001
0.01,False,False,15000,0.0001,svd,8.677380000000001
0.01,False,False,15000,0.0001,cholesky,8.677380000000001
0.01,False,False,15000,0.0001,lsqr,8.687719999999999
0.01,False,False,15000,0.0001,sparse_cg,8.85212
0.01,False,False,15000,0.0001,sag,8.87022
0.01,False,False,15000,0.0001,saga,9.03038
0.01,False,False,15000,0.001,auto,8.677380000000001
0.01,False,False,15000,0.001,svd,8.677380000000001
0.01,False,False,15000,0.001,cholesky,8.677380000000001
0.01,False,False,15000,0.001,lsqr,8.85212
0.01,False,False,15000,0.001,sparse_cg,9.7257
0.01,False,False,15000,0.001,sag,9.65226
0.01,False,False,15000,0.001,saga,9.93114
0.01,False,False,15000,0.01,auto,8.677380000000001
0.01,False,False,15000,0.01,svd,8.677380000000001
0.01,False,False,15000,0.01,cholesky,8.677380000000001
0.01,False,False,15000,0.01,lsqr,13.2643
0.01,False,False,15000,0.01,sparse_cg,15.0203
0.01,False,False,15000,0.01,sag,12.03946
0.01,False,False,15000,0.01,saga,14.41824
0.01,False,False,15000,0.1,auto,8.677380000000001
0.01,False,False,15000,0.1,svd,8.677380000000001
0.01,False,False,15000,0.1,cholesky,8.677380000000001
0.01,False,False,15000,0.1,lsqr,28.43476
0.01,False,False,15000,0.1,sparse_cg,49.917139999999996
0.01,False,False,15000,0.1,sag,15.890019999999998
0.01,False,False,15000,0.1,saga,18.84592
0.01,False,False,20000,0.0001,auto,8.677380000000001
0.01,False,False,20000,0.0001,svd,8.677380000000001
0.01,False,False,20000,0.0001,cholesky,8.677380000000001
0.01,False,False,20000,0.0001,lsqr,8.687719999999999
0.01,False,False,20000,0.0001,sparse_cg,8.85212
0.01,False,False,20000,0.0001,sag,8.870239999999999
0.01,False,False,20000,0.0001,saga,9.030339999999999
0.01,False,False,20000,0.001,auto,8.677380000000001
0.01,False,False,20000,0.001,svd,8.677380000000001
0.01,False,False,20000,0.001,cholesky,8.677380000000001
0.01,False,False,20000,0.001,lsqr,8.85212
0.01,False,False,20000,0.001,sparse_cg,9.7257
0.01,False,False,20000,0.001,sag,9.65166
0.01,False,False,20000,0.001,saga,9.931239999999999
0.01,False,False,20000,0.01,auto,8.677380000000001
0.01,False,False,20000,0.01,svd,8.677380000000001
0.01,False,False,20000,0.01,cholesky,8.677380000000001
0.01,False,False,20000,0.01,lsqr,13.2643
0.01,False,False,20000,0.01,sparse_cg,15.0203
0.01,False,False,20000,0.01,sag,12.04118
0.01,False,False,20000,0.01,saga,14.41412
0.01,False,False,20000,0.1,auto,8.677380000000001
0.01,False,False,20000,0.1,svd,8.677380000000001
0.01,False,False,20000,0.1,cholesky,8.677380000000001
0.01,False,False,20000,0.1,lsqr,28.43476
0.01,False,False,20000,0.1,sparse_cg,49.917139999999996
0.01,False,False,20000,0.1,sag,15.744699999999998
0.01,False,False,20000,0.1,saga,18.8079
0.01,False,False,50000,0.0001,auto,8.677380000000001
0.01,False,False,50000,0.0001,svd,8.677380000000001
0.01,False,False,50000,0.0001,cholesky,8.677380000000001
0.01,False,False,50000,0.0001,lsqr,8.687719999999999
0.01,False,False,50000,0.0001,sparse_cg,8.85212
0.01,False,False,50000,0.0001,sag,8.870180000000001
0.01,False,False,50000,0.0001,saga,9.030339999999999
0.01,False,False,50000,0.001,auto,8.677380000000001
0.01,False,False,50000,0.001,svd,8.677380000000001
0.01,False,False,50000,0.001,cholesky,8.677380000000001
0.01,False,False,50000,0.001,lsqr,8.85212
0.01,False,False,50000,0.001,sparse_cg,9.7257
0.01,False,False,50000,0.001,sag,9.651399999999999
0.01,False,False,50000,0.001,saga,9.93104
0.01,False,False,50000,0.01,auto,8.677380000000001
0.01,False,False,50000,0.01,svd,8.677380000000001
0.01,False,False,50000,0.01,cholesky,8.677380000000001
0.01,False,False,50000,0.01,lsqr,13.2643
0.01,False,False,50000,0.01,sparse_cg,15.0203
0.01,False,False,50000,0.01,sag,12.04144
0.01,False,False,50000,0.01,saga,14.416900000000002
0.01,False,False,50000,0.1,auto,8.677380000000001
0.01,False,False,50000,0.1,svd,8.677380000000001
0.01,False,False,50000,0.1,cholesky,8.677380000000001
0.01,False,False,50000,0.1,lsqr,28.43476
0.01,False,False,50000,0.1,sparse_cg,49.917139999999996
0.01,False,False,50000,0.1,sag,15.77998
0.01,False,False,50000,0.1,saga,18.790699999999998
0.1,True,True,5000,0.0001,auto,8.603720000000001
0.1,True,True,5000,0.0001,svd,8.603720000000001
0.1,True,True,5000,0.0001,cholesky,8.603720000000001
0.1,True,True,5000,0.0001,lsqr,8.6441
0.1,True,True,5000,0.0001,sparse_cg,8.61704
0.1,True,True,5000,0.0001,sag,8.78858
0.1,True,True,5000,0.0001,saga,8.8811
0.1,True,True,5000,0.001,auto,8.603720000000001
0.1,True,True,5000,0.001,svd,8.603720000000001
0.1,True,True,5000,0.001,cholesky,8.603720000000001
0.1,True,True,5000,0.001,lsqr,8.88714
0.1,True,True,5000,0.001,sparse_cg,8.67088
0.1,True,True,5000,0.001,sag,9.161719999999999
0.1,True,True,5000,0.001,saga,9.32802
0.1,True,True,5000,0.01,auto,8.603720000000001
0.1,True,True,5000,0.01,svd,8.603720000000001
0.1,True,True,5000,0.01,cholesky,8.603720000000001
0.1,True,True,5000,0.01,lsqr,9.768360000000001
0.1,True,True,5000,0.01,sparse_cg,8.971520000000002
0.1,True,True,5000,0.01,sag,9.5997
0.1,True,True,5000,0.01,saga,9.65796
0.1,True,True,5000,0.1,auto,8.603720000000001
0.1,True,True,5000,0.1,svd,8.603720000000001
0.1,True,True,5000,0.1,cholesky,8.603720000000001
0.1,True,True,5000,0.1,lsqr,9.9298
0.1,True,True,5000,0.1,sparse_cg,9.782700000000002
0.1,True,True,5000,0.1,sag,9.729819999999998
0.1,True,True,5000,0.1,saga,9.75866
0.1,True,True,15000,0.0001,auto,8.603720000000001
0.1,True,True,15000,0.0001,svd,8.603720000000001
0.1,True,True,15000,0.0001,cholesky,8.603720000000001
0.1,True,True,15000,0.0001,lsqr,8.6441
0.1,True,True,15000,0.0001,sparse_cg,8.61704
0.1,True,True,15000,0.0001,sag,8.770439999999999
0.1,True,True,15000,0.0001,saga,8.861439999999998
0.1,True,True,15000,0.001,auto,8.603720000000001
0.1,True,True,15000,0.001,svd,8.603720000000001
0.1,True,True,15000,0.001,cholesky,8.603720000000001
0.1,True,True,15000,0.001,lsqr,8.88714
0.1,True,True,15000,0.001,sparse_cg,8.67088
0.1,True,True,15000,0.001,sag,9.161719999999999
0.1,True,True,15000,0.001,saga,9.328
0.1,True,True,15000,0.01,auto,8.603720000000001
0.1,True,True,15000,0.01,svd,8.603720000000001
0.1,True,True,15000,0.01,cholesky,8.603720000000001
0.1,True,True,15000,0.01,lsqr,9.768360000000001
0.1,True,True,15000,0.01,sparse_cg,8.971520000000002
0.1,True,True,15000,0.01,sag,9.59944
0.1,True,True,15000,0.01,saga,9.658040000000002
0.1,True,True,15000,0.1,auto,8.603720000000001
0.1,True,True,15000,0.1,svd,8.603720000000001
0.1,True,True,15000,0.1,cholesky,8.603720000000001
0.1,True,True,15000,0.1,lsqr,9.9298
0.1,True,True,15000,0.1,sparse_cg,9.782700000000002
0.1,True,True,15000,0.1,sag,9.73314
0.1,True,True,15000,0.1,saga,9.75732
0.1,True,True,20000,0.0001,auto,8.603720000000001
0.1,True,True,20000,0.0001,svd,8.603720000000001
0.1,True,True,20000,0.0001,cholesky,8.603720000000001
0.1,True,True,20000,0.0001,lsqr,8.6441
0.1,True,True,20000,0.0001,sparse_cg,8.61704
0.1,True,True,20000,0.0001,sag,8.77046
0.1,True,True,20000,0.0001,saga,8.86146
0.1,True,True,20000,0.001,auto,8.603720000000001
0.1,True,True,20000,0.001,svd,8.603720000000001
0.1,True,True,20000,0.001,cholesky,8.603720000000001
0.1,True,True,20000,0.001,lsqr,8.88714
0.1,True,True,20000,0.001,sparse_cg,8.67088
0.1,True,True,20000,0.001,sag,9.1617
0.1,True,True,20000,0.001,saga,9.328019999999999
0.1,True,True,20000,0.01,auto,8.603720000000001
0.1,True,True,20000,0.01,svd,8.603720000000001
0.1,True,True,20000,0.01,cholesky,8.603720000000001
0.1,True,True,20000,0.01,lsqr,9.768360000000001
0.1,True,True,20000,0.01,sparse_cg,8.971520000000002
0.1,True,True,20000,0.01,sag,9.599540000000001
0.1,True,True,20000,0.01,saga,9.65788
0.1,True,True,20000,0.1,auto,8.603720000000001
0.1,True,True,20000,0.1,svd,8.603720000000001
0.1,True,True,20000,0.1,cholesky,8.603720000000001
0.1,True,True,20000,0.1,lsqr,9.9298
0.1,True,True,20000,0.1,sparse_cg,9.782700000000002
0.1,True,True,20000,0.1,sag,9.731980000000002
0.1,True,True,20000,0.1,saga,9.7556
0.1,True,True,50000,0.0001,auto,8.603720000000001
0.1,True,True,50000,0.0001,svd,8.603720000000001
0.1,True,True,50000,0.0001,cholesky,8.603720000000001
0.1,True,True,50000,0.0001,lsqr,8.6441
0.1,True,True,50000,0.0001,sparse_cg,8.61704
0.1,True,True,50000,0.0001,sag,8.770439999999999
0.1,True,True,50000,0.0001,saga,8.86146
0.1,True,True,50000,0.001,auto,8.603720000000001
0.1,True,True,50000,0.001,svd,8.603720000000001
0.1,True,True,50000,0.001,cholesky,8.603720000000001
0.1,True,True,50000,0.001,lsqr,8.88714
0.1,True,True,50000,0.001,sparse_cg,8.67088
0.1,True,True,50000,0.001,sag,9.161660000000001
0.1,True,True,50000,0.001,saga,9.328059999999999
0.1,True,True,50000,0.01,auto,8.603720000000001
0.1,True,True,50000,0.01,svd,8.603720000000001
0.1,True,True,50000,0.01,cholesky,8.603720000000001
0.1,True,True,50000,0.01,lsqr,9.768360000000001
0.1,True,True,50000,0.01,sparse_cg,8.971520000000002
0.1,True,True,50000,0.01,sag,9.599419999999999
0.1,True,True,50000,0.01,saga,9.657860000000001
0.1,True,True,50000,0.1,auto,8.603720000000001
0.1,True,True,50000,0.1,svd,8.603720000000001
0.1,True,True,50000,0.1,cholesky,8.603720000000001
0.1,True,True,50000,0.1,lsqr,9.9298
0.1,True,True,50000,0.1,sparse_cg,9.782700000000002
0.1,True,True,50000,0.1,sag,9.728299999999999
0.1,True,True,50000,0.1,saga,9.75662
0.1,True,False,5000,0.0001,auto,8.603720000000001
0.1,True,False,5000,0.0001,svd,8.603720000000001
0.1,True,False,5000,0.0001,cholesky,8.603720000000001
0.1,True,False,5000,0.0001,lsqr,8.6441
0.1,True,False,5000,0.0001,sparse_cg,8.61704
0.1,True,False,5000,0.0001,sag,8.78858
0.1,True,False,5000,0.0001,saga,8.8811
0.1,True,False,5000,0.001,auto,8.603720000000001
0.1,True,False,5000,0.001,svd,8.603720000000001
0.1,True,False,5000,0.001,cholesky,8.603720000000001
0.1,True,False,5000,0.001,lsqr,8.88714
0.1,True,False,5000,0.001,sparse_cg,8.67088
0.1,True,False,5000,0.001,sag,9.161600000000002
0.1,True,False,5000,0.001,saga,9.32802
0.1,True,False,5000,0.01,auto,8.603720000000001
0.1,True,False,5000,0.01,svd,8.603720000000001
0.1,True,False,5000,0.01,cholesky,8.603720000000001
0.1,True,False,5000,0.01,lsqr,9.768360000000001
0.1,True,False,5000,0.01,sparse_cg,8.971520000000002
0.1,True,False,5000,0.01,sag,9.59966
0.1,True,False,5000,0.01,saga,9.65782
0.1,True,False,5000,0.1,auto,8.603720000000001
0.1,True,False,5000,0.1,svd,8.603720000000001
0.1,True,False,5000,0.1,cholesky,8.603720000000001
0.1,True,False,5000,0.1,lsqr,9.9298
0.1,True,False,5000,0.1,sparse_cg,9.782700000000002
0.1,True,False,5000,0.1,sag,9.7399
0.1,True,False,5000,0.1,saga,9.75798
0.1,True,False,15000,0.0001,auto,8.603720000000001
0.1,True,False,15000,0.0001,svd,8.603720000000001
0.1,True,False,15000,0.0001,cholesky,8.603720000000001
0.1,True,False,15000,0.0001,lsqr,8.6441
0.1,True,False,15000,0.0001,sparse_cg,8.61704
0.1,True,False,15000,0.0001,sag,8.77046
0.1,True,False,15000,0.0001,saga,8.861439999999998
0.1,True,False,15000,0.001,auto,8.603720000000001
0.1,True,False,15000,0.001,svd,8.603720000000001
0.1,True,False,15000,0.001,cholesky,8.603720000000001
0.1,True,False,15000,0.001,lsqr,8.88714
0.1,True,False,15000,0.001,sparse_cg,8.67088
0.1,True,False,15000,0.001,sag,9.1617
0.1,True,False,15000,0.001,saga,9.32798
0.1,True,False,15000,0.01,auto,8.603720000000001
0.1,True,False,15000,0.01,svd,8.603720000000001
0.1,True,False,15000,0.01,cholesky,8.603720000000001
0.1,True,False,15000,0.01,lsqr,9.768360000000001
0.1,True,False,15000,0.01,sparse_cg,8.971520000000002
0.1,True,False,15000,0.01,sag,9.5995
0.1,True,False,15000,0.01,saga,9.6579
0.1,True,False,15000,0.1,auto,8.603720000000001
0.1,True,False,15000,0.1,svd,8.603720000000001
0.1,True,False,15000,0.1,cholesky,8.603720000000001
0.1,True,False,15000,0.1,lsqr,9.9298
0.1,True,False,15000,0.1,sparse_cg,9.782700000000002
0.1,True,False,15000,0.1,sag,9.74764
0.1,True,False,15000,0.1,saga,9.75568
0.1,True,False,20000,0.0001,auto,8.603720000000001
0.1,True,False,20000,0.0001,svd,8.603720000000001
0.1,True,False,20000,0.0001,cholesky,8.603720000000001
0.1,True,False,20000,0.0001,lsqr,8.6441
0.1,True,False,20000,0.0001,sparse_cg,8.61704
0.1,True,False,20000,0.0001,sag,8.770439999999999
0.1,True,False,20000,0.0001,saga,8.86146
0.1,True,False,20000,0.001,auto,8.603720000000001
0.1,True,False,20000,0.001,svd,8.603720000000001
0.1,True,False,20000,0.001,cholesky,8.603720000000001
0.1,True,False,20000,0.001,lsqr,8.88714
0.1,True,False,20000,0.001,sparse_cg,8.67088
0.1,True,False,20000,0.001,sag,9.161660000000001
0.1,True,False,20000,0.001,saga,9.328
0.1,True,False,20000,0.01,auto,8.603720000000001
0.1,True,False,20000,0.01,svd,8.603720000000001
